pos	category	stereotype	lemma	level
n	cds	no	gidi	inclusive
n	an	no	cimri	conservative
n	an	no	carcharodon carcharias	inclusive
n	ddp	yes	zekâ geriliği	inclusive
n	re	no	plagiarization	inclusive
n	pa	yes	bellhop	inclusive
n	cds	no	soygun	inclusive
n	cds	no	kötü iş gören kimse	conservative
n	cds	no	putçuluk	inclusive
n	pa	yes	prof.	inclusive
n	asm	no	changeling	inclusive
n	an	no	yerli köpek	inclusive
n	asm	no	apendiks	inclusive
n	cds	no	thieving	inclusive
n	ps	yes	barbar	conservative
n	an	no	köpek	inclusive
n	or	no	cucurbita maxima	inclusive
n	pr	no	saraylı	inclusive
n	ps	yes	Çinli	inclusive
n	an	no	kaltak	conservative
n	cds	no	çaylak	conservative
n	dmc	yes	treasonist	conservative
n	cds	no	kurnazlık	conservative
n	cds	no	filanca	conservative
n	asf	no	bomba	conservative
n	dmc	yes	dolandırıcı	conservative
n	re	no	tecavüzcü	conservative
n	an	no	brent	inclusive
n	ddp	yes	hayvanların sınıflandırılması	inclusive
n	an	no	volaille	inclusive
n	cds	no	suçlu	inclusive
n	ps	yes	İbranilik	inclusive
n	an	no	mikrop	inclusive
n	an	no	cahil	conservative
n	an	no	yumuşakçalar	inclusive
n	pr	no	sürtük	conservative
n	cds	no	sahtelik	conservative
n	svp	no	hareketsizlik	inclusive
n	an	no	mikrobiyal	inclusive
n	pr	no	lâğım faresi	inclusive
a	qas	no	ortaçağ	inclusive
n	qas	no	ayaktakımı	conservative
a	cds	no	saçma	conservative
n	dmc	yes	beceriksiz	conservative
n	an	no	böcek	inclusive
n	cds	no	intergeneric melez	inclusive
n	ps	yes	nigra	conservative
n	cds	no	kamu kolaylık	inclusive
n	qas	no	konformizm	inclusive
n	qas	no	dağınıklık	inclusive
n	asf	no	safdil	conservative
n	an	no	domuz	inclusive
n	cds	no	kafasız	conservative
n	an	no	çiğnemek	conservative
n	dmc	yes	vefasızlık	inclusive
n	is	yes	yoksul insanların	inclusive
n	ddf	yes	ehliyetsizlik	inclusive
n	qas	no	tumturaklı konuşma	inclusive
n	cds	no	line-shooter	conservative
n	re	no	kötü muamele	inclusive
n	qas	no	hödük	conservative
n	cds	no	lağım döşemi	inclusive
n	dmc	yes	hırsız	conservative
n	an	no	crocodylia	inclusive
n	pr	no	gangsterin kız arkadaşı	inclusive
n	cds	no	tiksindirici	conservative
n	is	yes	yoksulluk	inclusive
n	cds	no	çöp	inclusive
n	cds	no	katı atık	conservative
n	ps	yes	derbeder	inclusive
a	dmc	yes	kirli	inclusive
n	re	no	şantaj	conservative
n	rci	yes	churl	conservative
n	re	no	Şantaj yapmak	conservative
n	svp	no	kanal kazıcı	inclusive
n	cds	no	ayaktakımı	conservative
n	re	no	çocuk suçlu	conservative
n	ddp	yes	unwiseness	inclusive
n	an	no	ortak kurbağa	inclusive
n	an	no	keçi cinsi hayvan	inclusive
n	cds	no	sıcak kompres	conservative
n	an	no	mikroorganizmalar	inclusive
n	re	no	cosa nostra	inclusive
n	cds	no	elebaşı	inclusive
n	asm	no	ithyphallic	inclusive
n	cds	no	hırsız	inclusive
n	ddp	yes	rumourmonger	conservative
n	an	no	hıyarağası	conservative
n	an	no	aptal	conservative
n	cds	no	yalancı	conservative
n	pr	no	sıçanlar	inclusive
n	re	no	capturer	inclusive
n	qas	no	hayvan itlafı	conservative
n	pr	no	inek	inclusive
a	pa	yes	siyasi	inclusive
n	ps	yes	kaba adam	conservative
n	asf	no	kuş beyinli	conservative
n	an	no	ödlek	conservative
n	qas	no	kiracı çiftlik	inclusive
n	svp	no	boşuna oluş	conservative
n	an	no	barbarlık	inclusive
n	qas	no	burjuva toplum tanıştı	inclusive
n	asf	no	pislik	conservative
n	om	no	crossdress	inclusive
n	an	no	timsahgiller	inclusive
n	qas	no	tabiun	inclusive
n	cds	no	vergi kaçakçısı	conservative
n	svp	no	iştahlı kimse	conservative
n	ddf	yes	sakat	inclusive
n	om	no	anterior	inclusive
n	an	no	hemipteran	inclusive
n	ps	yes	romanlar	inclusive
n	cds	no	haydutluk	inclusive
n	dmc	yes	hobos	conservative
n	an	no	alttakım blattodea	inclusive
n	svp	no	irade yitimi	inclusive
n	cds	no	eziyetçi	conservative
n	svp	no	tutku	inclusive
n	is	yes	pinti	conservative
n	re	no	sığır baskın	inclusive
n	cds	no	bağnazlık	conservative
a	ps	yes	Çin	inclusive
n	pr	no	cüruf	conservative
n	cds	no	mother fucker	conservative
n	cds	no	bilinmez	conservative
n	cds	no	tilki	conservative
n	an	no	hayvancıkları	inclusive
n	dmc	yes	soyguncu çetesi	inclusive
n	asm	no	ahmak	conservative
n	cds	no	millet	conservative
n	an	no	öfke	inclusive
n	om	no	posteriyör	inclusive
n	an	no	hemipteron	inclusive
n	cds	no	okumuş kadın	inclusive
n	ps	yes	alman	conservative
n	or	no	cuke	inclusive
n	om	no	sodomist	inclusive
n	ddp	yes	cahil kişi	inclusive
n	cds	no	kötü el yazısı	inclusive
n	ddp	yes	twirp	conservative
n	re	no	bebek	inclusive
n	cds	no	scammer	conservative
n	asf	no	kurban	conservative
n	cds	no	kumarhane	inclusive
n	qas	no	saf olmayan madde	inclusive
n	an	no	tabansız	conservative
n	or	no	sativus	inclusive
n	asm	no	betise	conservative
n	asm	no	fallus	inclusive
n	cds	no	ayaktakımı-rouser	conservative
n	cds	no	sokak çeteleri	conservative
n	asf	no	hıyarağası	conservative
n	qas	no	aşırmak	conservative
n	cds	no	ceza	conservative
n	an	no	hemipterous böcek	inclusive
n	an	no	boğa	inclusive
n	cds	no	işkenceci	conservative
n	cds	no	inatçı	conservative
n	cds	no	demogoji	conservative
n	cds	no	bas bleu	inclusive
n	svp	no	dallier	conservative
n	an	no	teke	inclusive
n	pa	yes	talip	inclusive
n	ps	yes	zulus	inclusive
n	cds	no	İrticai	conservative
n	cds	no	polis memuru	inclusive
v	an	no	öfke	conservative
n	re	no	alçak	conservative
n	svp	no	boş gurur	conservative
n	ps	yes	moğollar	inclusive
n	qas	no	hutch	inclusive
n	om	no	dorsal	inclusive
n	re	no	teror	conservative
n	svp	no	yedi Ölümcül günah	inclusive
n	pr	no	paçoz	conservative
n	cds	no	halinden memnunluk	inclusive
n	ps	yes	siyahiler	inclusive
n	cds	no	jigolo	inclusive
n	re	no	hırsızlık nedir	inclusive
v	cds	no	gebermek	inclusive
n	cds	no	küçük hırsızlık	inclusive
n	svp	no	bağnazlık	conservative
n	pa	yes	profesörlük	inclusive
n	ps	yes	serseri	inclusive
n	cds	no	şeytanlık	conservative
n	dmc	yes	haydut	conservative
n	pr	no	rattus norvegicus	inclusive
n	qas	no	er bezi	inclusive
n	an	no	shoat	inclusive
a	is	yes	züğürt	inclusive
n	an	no	evcil tavuk	inclusive
n	ps	yes	negroids	inclusive
n	re	no	seks suçu	inclusive
n	is	yes	kötü	conservative
n	om	no	homoerotizm	inclusive
n	ddp	yes	dedikoducu	conservative
n	asf	no	kedi	conservative
n	om	no	leydi oldu	inclusive
n	an	no	kene	inclusive
n	cds	no	yaramazlık yapma	conservative
n	an	no	makiyan	inclusive
n	cds	no	fabrikatör	conservative
n	ps	yes	yahudi din	inclusive
n	an	no	ixodida	inclusive
n	om	no	eşcinsel hakları	inclusive
n	dmc	yes	yalan	inclusive
n	an	no	eurypterid	inclusive
n	an	no	amansız	conservative
n	dmc	yes	pasaklı	conservative
n	asm	no	prepüs	inclusive
a	svp	no	kurumlu	conservative
n	re	no	cinayet dedektifi	inclusive
n	qas	no	kastçılık	inclusive
n	cds	no	mafya	inclusive
n	asm	no	balık	inclusive
n	cds	no	toplum kurallarına uyan kimse	conservative
n	asm	no	sertleşme	inclusive
n	an	no	metazoan'da	inclusive
n	cds	no	yağcı	conservative
n	pr	no	spor bayan	conservative
n	ps	yes	dimwit	conservative
n	an	no	merkep	inclusive
n	svp	no	iffetsiz	inclusive
n	cds	no	sığır hırsızı	inclusive
n	svp	no	öfke	inclusive
n	cds	no	pandar	inclusive
n	or	no	titizlik	inclusive
n	qas	no	aptalca hata	inclusive
n	cds	no	hödük	conservative
n	an	no	moo-inek	inclusive
n	pr	no	aşifte	conservative
n	or	no	gerzek	conservative
a	svp	no	şehvetli	conservative
n	re	no	yasa kıran	inclusive
n	svp	no	duygusuzluk	inclusive
n	asf	no	gerzek	conservative
n	pr	no	seks işçisi	conservative
n	dmc	yes	suçlu	conservative
n	cds	no	jerk-off	conservative
n	om	no	eş cinsellik	inclusive
n	svp	no	İğrenme	inclusive
n	cds	no	hiperseksüalite	conservative
n	cds	no	çete üyesi	conservative
n	svp	no	luxuria	inclusive
n	cds	no	cezayı gerektiren suç	inclusive
n	cds	no	beguine	inclusive
n	asm	no	shtup	conservative
n	qas	no	yayma	inclusive
n	ddp	yes	aksi kimse	conservative
n	asf	no	kafasız	conservative
n	an	no	eşekmerkep	inclusive
n	an	no	blattodea	inclusive
n	asm	no	kahverengilik	inclusive
n	re	no	iftira	inclusive
n	qas	no	patronu	inclusive
n	cds	no	kamarillada	inclusive
n	svp	no	gazap	inclusive
n	an	no	tahtakurusu	inclusive
n	or	no	brassica oleracea	inclusive
n	re	no	italyan mafyası	inclusive
n	cds	no	snooper	conservative
n	cds	no	zekilik	inclusive
n	svp	no	beyhude	conservative
n	pr	no	fahişeler	conservative
n	qas	no	karmakarışık şey	inclusive
n	dmc	yes	çapkın	conservative
n	qas	no	burjuva	inclusive
n	ddp	yes	kuş beyinli	conservative
n	cds	no	sahte bir idol	inclusive
n	ddp	yes	esir	inclusive
n	an	no	mollusca	inclusive
n	cds	no	pompousness	conservative
n	qas	no	tüccar	inclusive
n	re	no	seri tecavüzcü	conservative
n	qas	no	parazit	inclusive
n	qas	no	fitneci	conservative
n	ps	yes	faşist	inclusive
n	ps	yes	musevîlik	inclusive
n	cds	no	türedi	inclusive
n	an	no	pislik torbası	conservative
n	cds	no	bağnaz	conservative
n	svp	no	tatsız	inclusive
n	an	no	escargots	inclusive
n	cds	no	çapkınlık	conservative
n	an	no	küçük baykuş	inclusive
n	svp	no	arzu	inclusive
n	ddp	yes	mankafa	conservative
n	an	no	mâkiyân	inclusive
n	cds	no	akraba	inclusive
n	asf	no	changeling	conservative
n	re	no	soyguncu	conservative
n	ddp	yes	eğitimsiz kişi	conservative
n	cds	no	splashiness	inclusive
n	om	no	vücut eksenleri	inclusive
n	ddp	yes	fauna	inclusive
n	qas	no	baş belası	conservative
n	pa	yes	cenazeci	inclusive
n	an	no	pislik	conservative
a	svp	no	agresif	inclusive
n	an	no	kan emici	inclusive
n	cds	no	ciğeri beş para etmez tip	conservative
n	an	no	aureus	inclusive
n	ps	yes	yahudiler	inclusive
n	cds	no	bellyacher	conservative
n	cds	no	komplo teorisi	inclusive
n	dmc	yes	kaba	conservative
n	ps	yes	siyah kadınlar	inclusive
n	asm	no	bülük	inclusive
n	re	no	silahlı soygun	inclusive
n	cds	no	delikanlı	inclusive
n	pr	no	orospuluk	inclusive
n	dmc	yes	palyanço	inclusive
n	ddp	yes	dimwit	conservative
n	cds	no	köktendincilik	inclusive
n	ddp	yes	barbarca	conservative
n	qas	no	yardımcıları	inclusive
n	an	no	sivri sinek	inclusive
n	om	no	çocuk tacizcisi	conservative
n	asm	no	kahve rengi	inclusive
n	an	no	rentboy	conservative
n	cds	no	grunge müzik	inclusive
n	ps	yes	bulgaristanlı	inclusive
n	an	no	bitli	inclusive
n	an	no	hyaeninae	inclusive
n	an	no	keçimsiler	inclusive
n	an	no	köpekbalıkları	inclusive
n	an	no	cimicidae	inclusive
n	pr	no	zina eden kadın	conservative
n	cds	no	kabile	inclusive
n	dmc	yes	sahte	conservative
n	re	no	suçlular	inclusive
n	asf	no	çiğnemek	conservative
n	an	no	rezil	conservative
n	om	no	distal	inclusive
n	dmc	yes	dillydallier	conservative
n	dmc	yes	libertin	conservative
n	an	no	canis aureus	inclusive
n	pa	yes	katip	inclusive
n	asm	no	avifauna	inclusive
n	dmc	yes	soytarı	inclusive
n	om	no	eşcinsellik	inclusive
n	asm	no	sik	inclusive
n	pr	no	kaltak	conservative
n	dmc	yes	düzenbaz tanrı	conservative
n	an	no	hayvan	inclusive
n	an	no	bufo	inclusive
n	pr	no	inekler	inclusive
n	re	no	sığır hırsızı	inclusive
n	qas	no	hatip	inclusive
n	asf	no	aptal	conservative
n	re	no	şiddetli acı	inclusive
n	pr	no	ticari seks	conservative
n	asm	no	mastürbasyon	conservative
n	ddp	yes	twaddler	conservative
n	svp	no	şehvet	inclusive
n	dmc	yes	çeteci	inclusive
v	cds	no	vefat etmek	inclusive
n	qas	no	beceriksiz kimse	conservative
n	qas	no	tabiin	inclusive
n	cds	no	gardiyan	inclusive
n	pr	no	cinsel hizmet	conservative
n	ps	yes	zenci	conservative
n	qas	no	common people	inclusive
n	ps	yes	barbarca	conservative
n	qas	no	pariş	inclusive
n	qas	no	churl	conservative
n	pa	yes	avukat	inclusive
n	cds	no	uşaklarının	conservative
n	an	no	orospu	conservative
n	qas	no	acemi ressam	conservative
n	an	no	brant kaz	inclusive
n	qas	no	karışımı	inclusive
n	ddp	yes	barbarlık	inclusive
n	cds	no	gizli danışmanlar grubu	inclusive
n	dmc	yes	yasadışı	inclusive
n	is	yes	toplum dışına itilmiş	inclusive
n	cds	no	bencillik	conservative
n	pa	yes	academicism	inclusive
n	re	no	cani	inclusive
n	cds	no	stealer	inclusive
n	re	no	scammer	inclusive
n	cds	no	grev	inclusive
n	dmc	yes	parya	inclusive
n	an	no	riffraff	conservative
n	cds	no	fanatiklik	conservative
n	dmc	yes	haydut	inclusive
n	ddp	yes	zeka geriliği	inclusive
n	asm	no	geniş fasulyeyi	inclusive
n	dmc	yes	talihsiz kişi	inclusive
n	an	no	sivrisinek	inclusive
n	an	no	kakalak	inclusive
n	asm	no	siktir	conservative
n	pa	yes	akademizme	inclusive
n	om	no	foeniculum vulgare	inclusive
n	qas	no	barbar	conservative
n	pa	yes	özel elçisi	inclusive
v	an	no	havlamak	inclusive
n	pr	no	geme	inclusive
n	cds	no	zilotlar	inclusive
n	re	no	raper	conservative
n	pa	yes	sayman	inclusive
n	pr	no	hetaera	inclusive
n	rci	yes	barbarca	conservative
a	cds	no	faşist	inclusive
n	cds	no	sicilyalı mafya	conservative
n	cds	no	grunge	inclusive
n	cds	no	prankishness	inclusive
n	cds	no	bücür	conservative
n	pa	yes	profesör extraordinarius	inclusive
n	pa	yes	öğretim üyesi	inclusive
n	ps	yes	hibrid	inclusive
n	ps	yes	ahmak	conservative
n	an	no	pediculus corporis	inclusive
n	cds	no	evladım	inclusive
n	om	no	çapraz şifoniyer	inclusive
n	ddp	yes	ahmak	conservative
n	dmc	yes	pislik torbası	inclusive
n	is	yes	dilenci	inclusive
n	dmc	yes	evsiz	inclusive
n	pr	no	whoredom	conservative
n	asm	no	salak	inclusive
n	cds	no	kriminalize	inclusive
n	asm	no	kafasız	conservative
n	an	no	alçak	conservative
n	cds	no	meraklısı	inclusive
n	cds	no	aşiretler	inclusive
n	an	no	terketmek	conservative
n	dmc	yes	cani	inclusive
n	cds	no	masalcı	conservative
a	ps	yes	kara	inclusive
n	an	no	eğitimsiz kişi	conservative
n	cds	no	çalma	inclusive
n	cds	no	finagler	conservative
n	an	no	insan yiyici	inclusive
n	cds	no	blackballing	inclusive
n	an	no	tiksindirici	conservative
n	qas	no	mahalle	inclusive
n	cds	no	gossiper	conservative
n	re	no	iftiracı	conservative
n	asm	no	yumurtacık	inclusive
n	an	no	salyangozu	inclusive
n	cds	no	öğretmenler	inclusive
n	an	no	civciv	inclusive
n	cds	no	yumuşak dokunuş	conservative
n	is	yes	serseri	inclusive
n	ps	yes	ıslahçı	inclusive
n	qas	no	autoinfection	inclusive
n	pa	yes	balıkçı kadın	inclusive
n	pr	no	şırfıntı	conservative
n	an	no	brent kaz	inclusive
n	dmc	yes	etik güdü	inclusive
n	an	no	folderol	conservative
n	asm	no	corpus penis	inclusive
n	svp	no	invidia	inclusive
n	svp	no	tembellik	inclusive
n	dmc	yes	filanca	conservative
n	an	no	solucan	inclusive
n	an	no	fulvus	inclusive
n	dmc	yes	sahtelik	inclusive
n	ps	yes	söküp	conservative
n	re	no	soyguncu	inclusive
n	cds	no	acemice boyanmış resim	inclusive
n	asm	no	pipi	conservative
n	an	no	avrupa kurbağası	inclusive
n	re	no	polis istismarları	inclusive
n	dmc	yes	kötülüklerini	inclusive
n	qas	no	sorun çıkaran	conservative
n	cds	no	soyguncu çetesi	conservative
n	ps	yes	kuş beyinli	conservative
a	svp	no	sinirli	inclusive
n	dmc	yes	barbar	conservative
n	or	no	titizliği	inclusive
n	asm	no	embesil	inclusive
n	ps	yes	afrika kökenli	inclusive
n	pa	yes	savunucuları	inclusive
n	re	no	tecavüz	conservative
n	cds	no	mystifier	conservative
a	ddf	yes	tek göz	inclusive
n	an	no	equus asinus	inclusive
n	qas	no	boyacı	inclusive
n	cds	no	Öğretmenlikler	inclusive
n	re	no	terörist	conservative
n	asm	no	penis boyu	inclusive
n	cds	no	yiğidi	inclusive
n	an	no	papağan	inclusive
n	re	no	yıldırıcılık	inclusive
n	cds	no	genel tuvaletler	inclusive
n	asm	no	kuş beyinli	conservative
n	cds	no	aracı	inclusive
n	an	no	eurypterids	inclusive
n	ddp	yes	kretinizm	inclusive
a	ddp	yes	salak	conservative
n	ddp	yes	nanocephaly	inclusive
n	om	no	transvestitism	inclusive
n	cds	no	gayri meşru çocuk	inclusive
n	cds	no	dogmatizm	conservative
n	ddp	yes	şarlatan	conservative
n	or	no	ibne	conservative
n	cds	no	cosa nostra	conservative
n	asm	no	doofus	conservative
a	ddp	yes	deli	inclusive
n	an	no	o-keçi	inclusive
n	cds	no	yasadışı	inclusive
n	cds	no	suç patronu	inclusive
n	qas	no	terkedilmiş gemi	inclusive
n	cds	no	topları-up	inclusive
n	asm	no	kuş	inclusive
n	ddp	yes	geri kalmışlık	inclusive
n	cds	no	slackers	conservative
n	pr	no	Öküz	inclusive
n	cds	no	eğitimci	inclusive
n	an	no	ortak biti	inclusive
n	qas	no	freiherr	inclusive
n	cds	no	kötü	conservative
n	om	no	ipsilateral	inclusive
n	cds	no	kurnazlık	inclusive
n	ddp	yes	puding kafa	conservative
n	cds	no	homunculus	inclusive
n	svp	no	ilgisiz	inclusive
n	pa	yes	akademik	inclusive
n	cds	no	gangsterlik	inclusive
n	qas	no	ektoparazit	inclusive
n	ddp	yes	kaba adam	conservative
n	re	no	suçlu	conservative
a	cds	no	kurnaz	inclusive
n	dmc	yes	scammer	conservative
n	cds	no	korkaklık	inclusive
n	an	no	kurt	inclusive
n	an	no	pipistrellus	inclusive
n	re	no	öldürmekten	inclusive
n	qas	no	klasik retorik	inclusive
n	qas	no	homojen karışım	inclusive
n	an	no	öküz	inclusive
n	or	no	rezene	inclusive
n	cds	no	zamane	conservative
n	an	no	küfretmek	conservative
a	ddf	yes	kusurlu	inclusive
n	re	no	yağma	inclusive
n	qas	no	pazar kaleci	inclusive
n	cds	no	komplo teorisyeni	inclusive
n	cds	no	hacıağa	inclusive
n	cds	no	piyonlar	inclusive
n	om	no	eşekmerkep	inclusive
n	cds	no	yerden bitme	inclusive
n	cds	no	gizli meslek birliği	inclusive
n	dmc	yes	ceza	inclusive
n	dmc	yes	suçlu	inclusive
n	an	no	vipera	inclusive
n	cds	no	bitki biyoteknolojisi	inclusive
n	an	no	genus vipera	inclusive
n	ddf	yes	nanus	conservative
n	qas	no	riffraff	conservative
n	om	no	derriere	inclusive
n	cds	no	çöp	conservative
n	dmc	yes	düzenbaz	conservative
n	pr	no	palavra	conservative
n	qas	no	ideologu	inclusive
n	an	no	miskin	conservative
n	cds	no	mırıldanır gibi duygusal şarkılar söyleyen şarkıcı	inclusive
n	an	no	alaycı yüz	inclusive
n	ddp	yes	changelings	inclusive
a	ddp	yes	akılsız	conservative
n	cds	no	yükleri	inclusive
v	asm	no	seks yapmak	conservative
a	ddp	yes	aptalca	conservative
n	re	no	soyguncular	inclusive
n	an	no	kukumav	inclusive
n	an	no	mosquitoe	inclusive
n	re	no	terörizm	inclusive
n	cds	no	jokester	inclusive
n	cds	no	masonlar	inclusive
n	an	no	engerek	inclusive
n	om	no	pederastic	inclusive
n	an	no	carcharodon	inclusive
n	pr	no	keme	inclusive
n	svp	no	önemsiz	conservative
n	an	no	dil sürçmesi	inclusive
n	an	no	insecta	inclusive
n	an	no	vurguncu	conservative
n	qas	no	evsel atık	inclusive
a	svp	no	mağrur	conservative
n	is	yes	göreli yoksulluk	inclusive
n	re	no	ahz ü sirkat	inclusive
n	ddp	yes	muttonhead	conservative
n	an	no	bocek	inclusive
n	dmc	yes	ahmak	conservative
n	an	no	phthiraptera	inclusive
n	cds	no	tefeciler	conservative
n	ddp	yes	yaratık	inclusive
n	an	no	cüce	conservative
n	ps	yes	bitki biyoteknolojisi	inclusive
n	an	no	kuzu	conservative
n	an	no	crocodilidae	inclusive
n	qas	no	pot kıran kimse	conservative
n	asm	no	yumurta	inclusive
n	an	no	şıllık	conservative
n	cds	no	haylaz çocuk	conservative
n	qas	no	gaf	inclusive
n	cds	no	git	conservative
n	om	no	homofil hareketi	conservative
n	asm	no	kapalı sürme	conservative
n	ps	yes	mestizo	conservative
n	an	no	Çizgili baykuş	inclusive
n	cds	no	vergi kaçakçısı	inclusive
n	om	no	anteriyör	inclusive
n	cds	no	pedagog	inclusive
n	cds	no	Şarlatanlık	conservative
n	ps	yes	beyaz	inclusive
n	is	yes	tatterdemalion	conservative
n	cds	no	hibrid	inclusive
n	qas	no	amerikalı işadamı	inclusive
n	ddp	yes	mental retarde	inclusive
n	dmc	yes	ciğeri beş para etmez tip	inclusive
n	cds	no	el işi	conservative
n	cds	no	kredi sharking	inclusive
n	qas	no	halktan olan kimse	inclusive
n	dmc	yes	zavallı	conservative
n	an	no	nanus	conservative
n	pa	yes	bakanı	inclusive
n	re	no	zorla	inclusive
n	an	no	epifauna	inclusive
n	svp	no	pridefulness	inclusive
n	an	no	keçi antilop	inclusive
n	cds	no	akıl kumkuması	conservative
n	re	no	kötü davranma	inclusive
n	re	no	tutan kimse	inclusive
n	re	no	cinsel suçlar	inclusive
n	dmc	yes	dönek	conservative
n	an	no	poulet	inclusive
n	an	no	direy	inclusive
n	ddp	yes	dumbass	conservative
n	an	no	pillager	inclusive
n	dmc	yes	chawbacon	conservative
n	ddp	yes	Şarlatanlık	conservative
n	svp	no	gourmandizer	conservative
n	re	no	kaçırmaya	inclusive
n	ps	yes	jerry	conservative
n	an	no	haşarat	inclusive
n	qas	no	ortak kişi	inclusive
n	ddp	yes	changeling	conservative
n	qas	no	rahip yardımcısı	inclusive
n	re	no	zimmete geçirme	inclusive
n	dmc	yes	ahlaki	inclusive
n	cds	no	vagon yol	inclusive
n	om	no	eşcinsel erkek	inclusive
n	qas	no	farmhand	inclusive
n	cds	no	kütle	inclusive
n	om	no	homoeroticism	inclusive
n	qas	no	kimyasal karışım	inclusive
n	an	no	İnek	inclusive
n	asm	no	wanker	conservative
n	qas	no	teste	inclusive
n	ddp	yes	pot kıran kimse	conservative
n	dmc	yes	ahlak	inclusive
n	cds	no	intermediator	inclusive
n	cds	no	akraba grubu	inclusive
n	or	no	sıcak kompres	conservative
n	qas	no	reddetmek	conservative
n	pa	yes	kamu muhasebe	inclusive
n	ddp	yes	göt deliği	conservative
n	om	no	homofil	conservative
n	dmc	yes	bağnazlık	conservative
n	cds	no	tricker	conservative
n	cds	no	casino	inclusive
n	ddf	yes	görme engelli	inclusive
n	qas	no	karışım	inclusive
n	cds	no	bağımlısı	conservative
n	cds	no	evsel atık	inclusive
n	pr	no	sosyetesinin	inclusive
n	cds	no	masonik düzen	inclusive
n	pa	yes	kişisel sandalyeye	inclusive
n	cds	no	karalayıvermek	inclusive
n	an	no	adam düşmek	conservative
n	cds	no	papparazzi	inclusive
n	cds	no	sokak çetesi	conservative
n	cds	no	çete	conservative
n	pr	no	kahverengi sıçan	inclusive
n	pa	yes	karşılık gelen üyesi	inclusive
n	cds	no	şaka	inclusive
n	ps	yes	metic	inclusive
n	cds	no	piç	conservative
n	svp	no	7 ölümcül günah	inclusive
n	re	no	terör hareket	conservative
n	pr	no	saray	inclusive
n	ddp	yes	doofus	conservative
n	re	no	büyük hırsızlık	inclusive
n	cds	no	aile hattı	inclusive
n	cds	no	soyguncu baron	inclusive
n	cds	no	tuvalet tesisi	inclusive
n	pa	yes	ayakkabıcı	inclusive
n	pr	no	bos taurus	inclusive
n	an	no	kurbağa kurbağa	inclusive
n	re	no	rezil	conservative
n	qas	no	Çöp	inclusive
n	an	no	salak	conservative
n	cds	no	hurda demir	conservative
n	cds	no	ceza umutsuz	inclusive
n	an	no	ahmak	conservative
n	cds	no	tedarik	inclusive
n	om	no	dame	inclusive
n	cds	no	tefecilik	conservative
n	cds	no	fuhuş evi	inclusive
n	re	no	seks istismarı	inclusive
n	pa	yes	seçkin profesör	inclusive
n	svp	no	Öfke	inclusive
n	an	no	anurans	inclusive
n	cds	no	alt klan	inclusive
n	re	no	cinayet	inclusive
n	re	no	birinci derece cinayetten	inclusive
n	an	no	canis lupus familiaris	inclusive
n	cds	no	mafia	inclusive
n	re	no	çalıntı mallar	inclusive
n	cds	no	kredi sharking	conservative
n	ddf	yes	kambur	inclusive
n	cds	no	chawbacon	conservative
n	om	no	lady	inclusive
n	svp	no	minginess	conservative
n	or	no	hıyarağası	conservative
n	svp	no	kıskançlık	inclusive
n	an	no	köpek balığı	inclusive
n	cds	no	sahte	conservative
n	cds	no	oybirliği	inclusive
n	re	no	zorla tecavüz	conservative
n	dmc	yes	pis koku	conservative
a	qas	no	sıradan	inclusive
n	an	no	inek	inclusive
n	cds	no	hırpani kişi	conservative
n	re	no	gasp	inclusive
n	dmc	yes	işe yaramaz	conservative
n	ddp	yes	saçmalığı	conservative
n	om	no	kaba et	inclusive
n	cds	no	seyirci	conservative
n	re	no	ndrangheta	inclusive
n	ddp	yes	kafasız	conservative
n	om	no	apikal	inclusive
n	cds	no	çete kültürü	conservative
n	an	no	hiçbir şey bilmiyorum	conservative
n	svp	no	slackers	conservative
n	an	no	tatarcık	inclusive
n	dmc	yes	gangster	inclusive
v	qas	no	makyaj yapmak	inclusive
n	qas	no	karışık şey	inclusive
n	cds	no	sallar	inclusive
n	an	no	fahişe	conservative
n	an	no	siphonaptera	inclusive
n	an	no	gerçek yılan balığı	inclusive
n	cds	no	züppe	inclusive
n	an	no	hoax	conservative
n	svp	no	niggardness	conservative
n	an	no	insan yiyen köpekbalığı	inclusive
n	om	no	karşı cinse özenme	inclusive
n	re	no	yanlış	inclusive
n	qas	no	tumturaklılık	inclusive
n	ddp	yes	hayvan	inclusive
n	cds	no	narsist	inclusive
n	is	yes	-yok	inclusive
n	pr	no	norveç sıçan	inclusive
n	re	no	raptio	inclusive
n	dmc	yes	itoğluit	inclusive
n	qas	no	karışmak-cendereye	inclusive
n	om	no	çapraz elbise	inclusive
n	dmc	yes	derbeder	inclusive
n	cds	no	kaytarıcı	conservative
n	asm	no	faul	inclusive
n	cds	no	hapishane gardiyanı	inclusive
n	cds	no	eğitmen	inclusive
n	cds	no	demagojik	conservative
n	dmc	yes	malodor	conservative
n	om	no	livata	inclusive
n	ps	yes	moğol	inclusive
n	cds	no	çeteci	inclusive
n	svp	no	cimri	inclusive
n	cds	no	narsizm	inclusive
n	ps	yes	latino	inclusive
n	cds	no	mafya patronu	inclusive
n	dmc	yes	slackers	conservative
n	an	no	kayman	inclusive
n	an	no	crocodylian	inclusive
n	pr	no	şıllık	conservative
n	cds	no	demagoji	conservative
n	asf	no	vulva	conservative
n	re	no	mafia	inclusive
n	asm	no	Çük	inclusive
n	ps	yes	musevi geleneği	inclusive
n	an	no	anserinae	inclusive
n	svp	no	açgözlülük	inclusive
