id	pos	category	stereotype	lemma	level
MS2205	n	asm	no	tonggak	inclusive
MS1338	n	cds	no	kuli	inclusive
MS904	n	cds	no	kepayahan	conservative
MS2117	n	svp	no	luxuria	inclusive
MS718	n	dmc	yes	git	conservative
MS1023	v	cds	no	berceloteh	conservative
MS2060	n	or	no	punctiliousness	inclusive
MS1387	n	an	no	escargots	inclusive
MS494	n	an	no	dia-kambing	inclusive
MS208	n	ddp	yes	gila	conservative
MS1339	n	an	no	kemetot	conservative
MS992	n	cds	no	desas-desus	conservative
MS1362	a	ddp	yes	gila	inclusive
MS1556	n	dmc	yes	dillydallier	conservative
MS554	n	ddp	yes	gampang	conservative
MS1922	a	is	yes	sedu	inclusive
MS2316	n	ps	yes	negroid	inclusive
MS580	n	cds	no	jalan buntu	inclusive
MS306	n	ddp	yes	kekasaran	inclusive
MS1695	n	pr	no	lacur	inclusive
MS2304	n	ps	yes	nigga	conservative
MS2461	v	re	no	mendera	inclusive
MS2471	v	qas	no	mengusik	conservative
MS259	n	cds	no	cathouse	inclusive
MS87	a	an	no	gurat batu	inclusive
MS717	n	dmc	yes	cacat	conservative
MS2941	n	an	no	jackals	inclusive
MS978	n	om	no	pertuan agong	conservative
MS3170	a	cds	no	canggung	conservative
MS2461	v	qas	no	mendera	conservative
MS478	n	re	no	penipu	conservative
MS288	n	cds	no	penjahat	conservative
MS2659	a	svp	no	meradang	inclusive
MS1849	n	cds	no	pompousness	inclusive
MS489	n	cds	no	penjenayah	conservative
MS2586	v	qas	no	memperbaiki	inclusive
MS1961	n	an	no	insecta	inclusive
MS1916	a	is	yes	pilu	inclusive
MS2425	v	cds	no	membebelkan	conservative
MS2181	a	dmc	yes	buas	conservative
MS655	n	asm	no	coklat	inclusive
MS1100	n	an	no	pura-pura	inclusive
MS555	n	cds	no	dickhead	conservative
MS2614	v	cds	no	layu	inclusive
MS179	n	ddp	yes	metazoans	inclusive
MS1683	n	re	no	jarah	inclusive
MS2133	n	cds	no	mafioso	conservative
MS135	n	asm	no	cuaran	inclusive
MS1860	n	cds	no	mudarris	inclusive
MS1326	n	cds	no	tan	inclusive
MS1936	a	is	yes	sial	inclusive
MS302	n	an	no	keganasan	inclusive
MS1140	n	or	no	bunga	conservative
MS1558	n	dmc	yes	berlengah-dallier	conservative
MS2922	n	cds	no	henchmen	conservative
MS2188	n	dmc	yes	keburukan	inclusive
MS737	n	qas	no	perusuh	conservative
MS615	n	dmc	yes	perosak	conservative
MS640	n	svp	no	membosankan	inclusive
MS1329	n	ps	yes	kelana	inclusive
MS1954	n	cds	no	pemeras	inclusive
MS2958	a	ps	yes	negro	inclusive
MS133	n	qas	no	sisa-sisa	inclusive
MS550	n	cds	no	mogok pecah	inclusive
MS170	n	an	no	satwa	inclusive
MS1079	n	asm	no	diperdaya	conservative
MS764	n	cds	no	kafilah	inclusive
MS1696	n	pr	no	prostitusi	inclusive
MS1918	a	is	yes	sungkawa	inclusive
MS289	n	dmc	yes	perompak	inclusive
MS1089	n	qas	no	krew	inclusive
MS206	n	an	no	dungu	inclusive
MS2920	a	qas	no	menghibakan	conservative
MS242	n	svp	no	keserakahan	inclusive
MS103	n	cds	no	pemalas	conservative
MS635	n	an	no	kebuasan	conservative
MS1767	n	an	no	dubuk	inclusive
MS2486	v	cds	no	segah	inclusive
MS1277	n	om	no	pinggul	inclusive
MS2331	n	cds	no	hypersexuality	conservative
MS1512	n	cds	no	kekeliruan	inclusive
MS977	n	om	no	poove	conservative
MS1630	n	svp	no	baik untuk-sia-sia	conservative
MS1406	n	dmc	yes	belang	conservative
MS2534	v	cds	no	mencekik	inclusive
MS1962	n	an	no	serangga	inclusive
MS1583	a	dmc	yes	kohong	conservative
MS2837	a	dmc	yes	rocah	inclusive
MS387	n	cds	no	clotheshorse	inclusive
MS2770	a	cds	no	penakut	conservative
MS1978	n	cds	no	matcher	inclusive
MS2554	a	qas	no	rawan	conservative
MS1072	n	an	no	vamper	conservative
MS723	n	cds	no	jadi-dan-jadi	conservative
MS3142	n	cds	no	sifat takut-takutan	inclusive
MS2335	n	cds	no	kehiperseksualan	conservative
MS1899	n	qas	no	pembohongan	conservative
MS2831	a	dmc	yes	bersempuras	inclusive
MS619	n	dmc	yes	penjahanam	conservative
MS298	n	pa	yes	kampung	conservative
MS1936	a	qas	no	sial	conservative
MS354	n	asm	no	tertuduh yang bernama	conservative
MS1582	a	dmc	yes	tengik	conservative
MS1179	n	cds	no	demagogue	conservative
MS713	n	cds	no	secara besar-besaran	conservative
MS2156	n	qas	no	necrotrophic	inclusive
MS482	n	re	no	penyangak	conservative
MS218	n	or	no	fuckhead	conservative
MS260	n	pr	no	pelacuran	inclusive
MS2169	n	an	no	parrot	inclusive
MS799	n	an	no	bitch	conservative
MS183	n	cds	no	fitnah	conservative
MS793	n	ddp	yes	changeling	inclusive
MS1448	n	cds	no	pelampau	conservative
MS1682	n	re	no	perompakan	inclusive
MS1778	n	asf	no	gadis	conservative
MS3080	n	re	no	siksa	inclusive
MS182	n	an	no	sato	inclusive
MS3155	n	re	no	paksa	inclusive
MS413	n	cds	no	cerita	conservative
MS199	n	or	no	piala kecil	inclusive
MS394	n	cds	no	dandies	inclusive
MS1848	n	cds	no	splashiness	inclusive
MS1746	n	qas	no	cantuman	inclusive
MS383	n	cds	no	dusta	inclusive
MS3008	n	an	no	ular di rumput	conservative
MS1155	n	qas	no	tolakan	conservative
MS611	n	ddp	yes	bumbler	conservative
MS1795	a	is	yes	cekel	inclusive
MS902	n	qas	no	kesukaran	inclusive
MS437	a	ddp	yes	tumpul	conservative
MS1703	n	pr	no	melacur	conservative
MS251	n	svp	no	kikir	inclusive
MS2864	n	an	no	anura	inclusive
MS487	n	cds	no	tdk sah	inclusive
MS459	n	dmc	yes	taksub	conservative
MS3133	n	ps	yes	pikey	conservative
MS1727	n	ps	yes	judaisme	inclusive
MS295	n	qas	no	kejam	conservative
MS2375	n	re	no	meletakkan kematian	inclusive
MS1083	n	an	no	ketampi	inclusive
MS2814	n	re	no	penahan	inclusive
MS295	n	ddp	yes	kejam	conservative
MS1900	n	dmc	yes	pendustaan	inclusive
MS2750	a	svp	no	rangah	conservative
MS217	n	cds	no	benak	conservative
MS2441	n	qas	no	lintah	conservative
MS146	n	dmc	yes	ketaksuban	conservative
MS1241	n	cds	no	kekotoran	inclusive
MS594	n	qas	no	busuk-up	inclusive
MS1888	n	svp	no	berahi	inclusive
MS886	n	qas	no	berkecamuk	inclusive
MS1785	a	dmc	yes	sempit	conservative
MS1033	n	cds	no	sisa perbandaran	inclusive
MS1118	n	ps	yes	hibrid	inclusive
MS262	n	cds	no	bagnio	inclusive
MS2127	n	re	no	mafia	conservative
MS979	n	om	no	aneh	conservative
MS225	n	om	no	keldai	inclusive
MS631	n	ddp	yes	ferociousness	conservative
MS2680	a	cds	no	angkuh	conservative
MS1420	a	cds	no	biadab	conservative
MS754	n	an	no	lubang	inclusive
MS687	n	qas	no	berpendapatan sederhana	inclusive
MS750	a	cds	no	leta	conservative
MS1457	n	cds	no	jaruman	inclusive
MS2250	n	an	no	jerung	inclusive
MS1678	n	cds	no	mencuri	inclusive
MS127	n	cds	no	mempermainkan	inclusive
MS6	v	an	no	menggonggong	inclusive
MS2796	n	or	no	brassica rapa	inclusive
MS1989	n	asm	no	kotek	inclusive
MS619	n	ddp	yes	penjahanam	conservative
MS1173	v	asm	no	mendesis	inclusive
MS2204	n	asm	no	tiang	inclusive
MS1180	n	cds	no	peribut	conservative
MS752	a	dmc	yes	jelik	conservative
MS1931	a	is	yes	gelabah	inclusive
MS956	n	asm	no	fucking, austria	conservative
MS1950	n	cds	no	tengkulak	conservative
MS2411	n	dmc	yes	berlawak	inclusive
MS2496	v	cds	no	memolok	inclusive
MS1790	a	svp	no	pelit	conservative
MS890	n	an	no	kecabulan	conservative
MS508	n	cds	no	membuat kerosakan-	conservative
MS117	n	cds	no	perangai	inclusive
MS976	n	om	no	bapuk	conservative
MS1792	a	is	yes	kikir	inclusive
MS3088	v	re	no	menggelisahkan	inclusive
MS98	n	om	no	buggery	inclusive
MS1983	n	cds	no	kepul	inclusive
MS217	n	ps	yes	benak	conservative
MS1177	v	asm	no	mengejek	conservative
MS765	n	cds	no	barisan	inclusive
MS1290	n	om	no	apikal	inclusive
MS3084	n	re	no	diseksa	inclusive
MS2243	n	ps	yes	mestizaje	conservative
MS2502	v	asm	no	menipu	conservative
MS2666	a	re	no	mengganas	inclusive
MS498	n	cds	no	tanda	conservative
MS1901	n	cds	no	jual temberang	conservative
MS456	a	ddp	yes	hamik	conservative
MS215	n	asf	no	shithead	conservative
MS1598	n	an	no	pipistrelle	inclusive
MS2893	v	re	no	meragut	inclusive
MS2691	a	svp	no	bengkeng	conservative
MS955	n	asm	no	nooky	conservative
MS477	n	dmc	yes	bangsat	conservative
MS3111	n	pr	no	hetaira	inclusive
MS638	n	svp	no	bosan	inclusive
MS204	n	ps	yes	bodoh	conservative
MS2447	v	cds	no	bertawar-tawaran	inclusive
MS17	n	qas	no	pembantu paderi	inclusive
MS1358	n	pa	yes	karyawan	inclusive
MS1427	n	dmc	yes	jangak	inclusive
MS1114	n	ps	yes	bastar	inclusive
MS559	n	ddp	yes	bedebah	conservative
MS895	n	asm	no	burung	conservative
MS1990	n	asm	no	pipit qualifier	inclusive
MS2841	a	dmc	yes	beluting	inclusive
MS1668	a	cds	no	pintar	inclusive
MS103	n	re	no	pemalas	inclusive
MS412	n	pr	no	sapi	inclusive
MS2217	n	svp	no	superbia	conservative
MS1412	a	re	no	kasar	inclusive
MS2657	a	svp	no	mengkal	inclusive
MS306	n	an	no	kekasaran	inclusive
MS2469	v	qas	no	menghampakan	conservative
MS961	n	an	no	leporidae	inclusive
MS629	n	an	no	zooerastia	conservative
MS1943	a	is	yes	sarau	inclusive
MS1615	n	cds	no	pengintip	conservative
MS1511	n	qas	no	kerumitan	inclusive
MS2186	n	cds	no	sambutan	inclusive
MS2176	a	dmc	yes	kejam	conservative
MS1451	n	cds	no	dalalah	conservative
MS796	n	ddp	yes	melambatkan	conservative
MS173	n	an	no	makhluk	inclusive
MS211	n	an	no	baghal	inclusive
MS1141	n	asf	no	pepek	conservative
MS2593	v	an	no	menengking	conservative
MS3036	a	re	no	kencang	inclusive
MS871	n	pa	yes	jurutulis	inclusive
MS1362	a	qas	no	gila	conservative
MS273	n	asm	no	testis	inclusive
MS353	n	ps	yes	kuda kayu	conservative
MS960	n	asm	no	kongkek	conservative
MS74	n	cds	no	keangkuhan	inclusive
MS1789	a	dmc	yes	terbatas	conservative
MS1794	a	an	no	kedekut	conservative
MS3042	n	re	no	pencabul	conservative
MS271	n	svp	no	pembolot	conservative
MS363	n	an	no	penipuan	conservative
MS2458	v	qas	no	mendesak	conservative
MS2675	a	cds	no	kibir	conservative
MS1232	n	pa	yes	diplomat	inclusive
MS1529	n	asm	no	kulup	inclusive
MS302	n	ddp	yes	keganasan	inclusive
MS139	a	svp	no	agresif	inclusive
MS825	n	cds	no	scammer	conservative
MS1004	n	ddp	yes	pemberitahu	conservative
MS2455	n	cds	no	vulgar	inclusive
MS1756	n	qas	no	pengemasan	inclusive
MS556	n	ddp	yes	celaka	conservative
MS1027	n	ddp	yes	mountebank	conservative
MS796	n	asf	no	melambatkan	conservative
MS1593	n	cds	no	kepala penjara	inclusive
MS2890	v	re	no	kebas	inclusive
MS2047	n	cds	no	mussiness	conservative
MS1525	n	dmc	yes	lelucon	inclusive
MS620	n	cds	no	pembunuh	conservative
MS2282	n	an	no	kerang	inclusive
MS2009	v	cds	no	membisiki	inclusive
MS2441	n	an	no	lintah	inclusive
MS2838	a	dmc	yes	cemomot	inclusive
MS304	n	an	no	kebiadaban	inclusive
MS2523	v	cds	no	pulang ke rahmatullah	inclusive
MS669	n	qas	no	borjuis	inclusive
MS469	n	cds	no	kumpulan-kumpulan belia	inclusive
MS2932	n	an	no	blattaria	inclusive
MS1468	n	qas	no	farmhand	inclusive
MS1238	n	cds	no	kenajisan	inclusive
MS129	n	cds	no	omnium-gatherum	inclusive
MS543	n	cds	no	ras kacuk	inclusive
MS2974	a	is	yes	miskin	inclusive
MS593	n	re	no	kesalahan	inclusive
MS1422	a	cds	no	angkara	conservative
MS481	n	svp	no	angkuh	inclusive
MS1148	n	cds	no	perserikatan rahasia	inclusive
MS337	n	qas	no	anjing	inclusive
MS986	n	om	no	ponen	conservative
MS2516	v	cds	no	mengoperkan	inclusive
MS854	n	ps	yes	cina	inclusive
MS2309	n	ps	yes	darkie	conservative
MS3025	a	ddf	yes	lecak	conservative
MS477	n	dmc	yes	bangsat	inclusive
MS126	n	qas	no	tipu	conservative
MS1473	n	qas	no	sodbuster	inclusive
MS300	a	svp	no	berhasrat	conservative
MS2	n	dmc	yes	kemerosotan	inclusive
MS288	n	dmc	yes	penjahat	conservative
MS1441	n	cds	no	saudara-mara	inclusive
MS194	n	re	no	pencabulan	conservative
MS523	n	qas	no	taikun	inclusive
MS907	n	qas	no	biasa	inclusive
MS1412	a	dmc	yes	kasar	conservative
MS481	n	re	no	angkuh	conservative
MS1829	n	is	yes	kefakiran	inclusive
MS3127	n	ps	yes	kad kuning	inclusive
MS1548	n	cds	no	fundamentalis	inclusive
MS1045	n	an	no	cimex lectularius	inclusive
MS1223	n	an	no	diddly-mencangkung	conservative
MS2616	v	cds	no	berkerepot	inclusive
MS2229	n	qas	no	retorik	inclusive
MS2130	n	re	no	mafiosi	conservative
MS2697	n	re	no	plagiarise	inclusive
MS2130	n	cds	no	mafiosi	inclusive
MS1624	n	cds	no	perantara	inclusive
MS81	a	an	no	babil	inclusive
MS2421	n	an	no	pemburu skirt	conservative
MS1275	n	om	no	basal	inclusive
MS1127	n	qas	no	keselarasan	inclusive
MS1663	n	cds	no	hack sastera	conservative
MS607	n	cds	no	konformis	conservative
MS2636	n	cds	no	sniveller	conservative
MS1017	v	cds	no	meraban	inclusive
MS2305	n	ps	yes	nigra	conservative
MS2324	n	ps	yes	kaum-kaum lain	inclusive
MS1124	n	qas	no	conformism	inclusive
MS1631	n	dmc	yes	tak pernah-do-baik	conservative
MS705	n	svp	no	kegagahan	conservative
MS392	n	cds	no	kuliah	inclusive
MS706	n	svp	no	kehampaan	conservative
MS427	a	ddp	yes	beku otak	conservative
MS1752	a	svp	no	besar perut	inclusive
MS1345	n	ddf	yes	nanus	conservative
MS1225	n	an	no	diddley	conservative
MS416	n	dmc	yes	bohong	inclusive
MS2620	a	om	no	cacat	inclusive
MS2382	n	cds	no	homunculi	inclusive
MS894	n	asm	no	pelir	conservative
MS1343	n	ddf	yes	bangkut	conservative
MS1687	n	re	no	rampasan	inclusive
MS2713	n	an	no	ayam	inclusive
MS3113	n	asm	no	unggas	inclusive
MS501	n	cds	no	pengobrol	conservative
MS449	a	cds	no	congong	conservative
MS1912	a	is	yes	dukacita	inclusive
MS41	n	cds	no	wakil	inclusive
MS3128	n	ps	yes	kad penalti	inclusive
MS2678	a	svp	no	songar	conservative
MS147	n	cds	no	giat	inclusive
MS528	n	cds	no	bandit	conservative
MS1307	n	an	no	ovis aries	inclusive
MS749	a	ddf	yes	buruk	inclusive
MS2509	v	cds	no	mendiang	inclusive
MS2505	n	qas	no	troubler	conservative
MS1006	n	an	no	moo-cow	inclusive
MS2131	n	ps	yes	ostrogoth	inclusive
MS1669	n	cds	no	terkutuk	conservative
MS450	a	cds	no	sementung	conservative
MS2285	n	ps	yes	mongoloid	conservative
MS442	a	ddp	yes	bebal	conservative
MS1552	n	svp	no	kegeraman	inclusive
MS2682	a	svp	no	uju	conservative
MS979	n	or	no	aneh	conservative
MS2029	a	svp	no	dongkol	conservative
MS1648	v	asm	no	mengenali	conservative
MS3014	a	ddp	yes	bingung	conservative
MS1522	n	cds	no	badut	conservative
MS1129	n	cds	no	pemuda	inclusive
MS1303	n	svp	no	pelahap	inclusive
MS220	n	ddp	yes	lunkhead	conservative
MS1854	n	cds	no	guru	conservative
MS131	n	qas	no	kekusutan	inclusive
MS10	n	svp	no	kemalasan	conservative
MS74	n	svp	no	keangkuhan	conservative
MS355	n	an	no	sentuhan lembut	conservative
MS2755	a	svp	no	merangah	conservative
MS21	n	re	no	kesat	inclusive
MS1254	n	dmc	yes	palsu	conservative
MS2393	a	cds	no	biasa	inclusive
MS179	n	an	no	metazoans	inclusive
MS713	n	cds	no	secara besar-besaran	inclusive
MS1817	n	ddp	yes	asshole	conservative
MS442	a	cds	no	bebal	conservative
MS986	n	or	no	ponen	conservative
MS2889	v	re	no	membinjat	inclusive
MS2483	v	is	yes	pohon	inclusive
MS988	n	om	no	homophile	inclusive
MS1797	a	dmc	yes	tembok kering	conservative
MS99	n	om	no	hubungan seksual menerusi dubur	inclusive
MS1919	a	is	yes	menyedihkan	inclusive
MS1597	n	cds	no	tukang bual	conservative
MS1948	n	cds	no	peminjam wang	conservative
MS733	n	cds	no	balur liat	conservative
MS2089	n	ps	yes	mongol	inclusive
MS2527	v	cds	no	lenyap	inclusive
MS1675	n	cds	no	thieving	inclusive
MS354	n	ps	yes	tertuduh yang bernama	conservative
MS635	n	ddp	yes	kebuasan	conservative
MS241	n	svp	no	ketamakan	inclusive
MS482	n	is	yes	penyangak	conservative
MS1613	n	qas	no	peninjau	inclusive
MS2418	v	qas	no	mengelirukan	conservative
MS3097	n	om	no	merentas dressers	inclusive
MS781	n	is	yes	pariah	inclusive
MS714	n	cds	no	bongkah	conservative
MS167	n	an	no	macrofauna	inclusive
MS2590	v	an	no	mengganas	conservative
MS1243	n	cds	no	noda	inclusive
MS2556	v	cds	no	meranggas	inclusive
MS980	n	or	no	ganjil	conservative
MS740	n	cds	no	jahanam	conservative
MS206	n	om	no	dungu	inclusive
MS1035	n	cds	no	sekerap	conservative
MS226	n	an	no	equus asinus	inclusive
MS1607	n	cds	no	quidnunc	conservative
MS2660	a	svp	no	murka	inclusive
MS207	n	ddp	yes	bebal	conservative
MS3032	a	dmc	yes	selekeh	conservative
MS2179	a	dmc	yes	azab	conservative
MS302	n	re	no	keganasan	conservative
MS1344	n	an	no	katai	conservative
MS1018	v	cds	no	merepek	inclusive
MS64	n	pa	yes	academicism	inclusive
MS2725	a	ps	yes	lutong	inclusive
MS2252	n	an	no	kuman	inclusive
MS1997	n	asm	no	ceceh qualifier	inclusive
MS1337	n	cds	no	peons	inclusive
MS2307	n	ps	yes	negro	inclusive
MS438	a	ddp	yes	pandir	conservative
MS2328	n	cds	no	hiperseksualiti	conservative
MS15	n	svp	no	bersikap tidak peduli	inclusive
MS2217	n	cds	no	superbia	conservative
MS1895	a	svp	no	malas	conservative
MS2700	n	re	no	ciplak	inclusive
MS526	n	dmc	yes	keparat	conservative
MS882	n	svp	no	niggardness	conservative
MS287	n	cds	no	perampok	conservative
MS493	n	re	no	jenayah	inclusive
MS708	n	cds	no	kesia-siaan	conservative
MS481	n	dmc	yes	angkuh	conservative
MS832	n	an	no	kuyuk	inclusive
MS1015	v	cds	no	celoteh	inclusive
MS1066	n	svp	no	taṇhā	inclusive
MS2355	n	an	no	ixodoidea	inclusive
MS2609	v	cds	no	melayukan	inclusive
MS1046	n	an	no	മൂട്ട	inclusive
MS218	n	an	no	fuckhead	conservative
MS807	n	re	no	umpatan	inclusive
MS1790	a	is	yes	pelit	conservative
MS303	n	re	no	kekejaman	inclusive
MS1424	a	cds	no	songong	conservative
MS1702	n	pr	no	penyundalan	conservative
MS2202	n	cds	no	perancang	inclusive
MS89	a	an	no	gigih	inclusive
MS793	n	ps	yes	changeling	conservative
MS902	n	cds	no	kesukaran	conservative
MS384	n	cds	no	kebohongan	conservative
MS1880	n	om	no	lady	inclusive
MS2142	n	qas	no	pengecat	inclusive
MS2058	n	or	no	sifat cermat sekali	inclusive
MS2834	a	dmc	yes	celekeh	inclusive
MS2270	n	pa	yes	sheepherders	inclusive
MS2013	v	cds	no	bersubahat	inclusive
MS620	n	ddp	yes	pembunuh	conservative
MS2975	a	is	yes	papa	inclusive
MS675	n	qas	no	borjuasi	inclusive
MS248	n	an	no	kedekut	conservative
MS19	n	re	no	penderaan	inclusive
MS1509	n	dmc	yes	peniruan	inclusive
MS1985	n	cds	no	massa	inclusive
MS2698	n	re	no	memplagiat	inclusive
MS1465	n	qas	no	tangan bidang	inclusive
MS824	n	dmc	yes	defrauder	conservative
MS3092	n	an	no	swallower belon	inclusive
MS1141	n	or	no	pepek	conservative
MS712	n	cds	no	jilid	inclusive
MS1786	a	qas	no	parokial	inclusive
MS1549	n	svp	no	keberangan	inclusive
MS388	n	cds	no	pelaram	inclusive
MS202	n	asm	no	betise	conservative
MS2592	v	an	no	bercabul	conservative
MS366	n	pr	no	pelacur	inclusive
MS613	n	ddp	yes	kecemerkapan	conservative
MS493	n	cds	no	jenayah	conservative
MS295	n	pa	yes	kejam	conservative
MS2025	a	svp	no	hasud	conservative
MS2574	v	cds	no	mengajarkan	conservative
MS791	n	cds	no	penakut	conservative
MS1312	n	dmc	yes	jahat	conservative
MS1153	n	cds	no	pemusnahan	conservative
MS826	n	re	no	grifter	inclusive
MS28	n	re	no	dera	inclusive
MS210	n	ddp	yes	tolol	inclusive
MS1798	a	dmc	yes	medit	conservative
MS207	n	ddp	yes	bebal	inclusive
MS1116	n	ps	yes	bioteknologi loji	inclusive
MS181	n	an	no	haiwan	inclusive
MS552	n	cds	no	mogok-pecah	inclusive
MS1249	n	svp	no	kebencian	inclusive
MS1018	v	cds	no	merepek	conservative
MS825	n	re	no	scammer	inclusive
MS1546	n	cds	no	fundamentalisme	inclusive
MS1526	n	dmc	yes	pelawak	inclusive
MS212	n	an	no	angsa	conservative
MS316	n	pa	yes	penasihat	inclusive
MS4	v	an	no	gonggong	inclusive
MS1006	n	pr	no	moo-cow	inclusive
MS221	n	an	no	muttonhead	conservative
MS656	n	asm	no	brownness	inclusive
MS2731	a	ps	yes	lotong	inclusive
MS2790	a	is	yes	terasing	inclusive
MS2960	a	qas	no	jelata	inclusive
MS261	n	cds	no	bordello	inclusive
MS2299	n	cds	no	narsisisme	inclusive
MS412	n	an	no	sapi	inclusive
MS2532	v	cds	no	mampus	inclusive
MS1043	n	an	no	bugging	inclusive
MS744	n	cds	no	cacography	inclusive
MS2628	n	cds	no	komen	inclusive
MS1628	n	dmc	yes	tiada akaun	conservative
MS1723	n	om	no	gayness	inclusive
MS248	n	is	yes	kedekut	conservative
MS1302	n	svp	no	parit	conservative
MS763	n	cds	no	deretan	inclusive
MS2218	n	cds	no	propagandis	inclusive
MS1870	a	dmc	yes	bejat	conservative
MS1389	n	qas	no	amatur	inclusive
MS611	n	dmc	yes	bumbler	conservative
MS170	n	ddp	yes	satwa	inclusive
MS2334	n	cds	no	hiperseksual	conservative
MS619	n	cds	no	penjahanam	conservative
MS1059	n	cds	no	kelihaian	conservative
MS789	n	an	no	pengecut	conservative
MS239	n	svp	no	tujuh maha dosa	inclusive
MS2188	n	ddf	yes	keburukan	inclusive
MS2388	n	ddf	yes	kehodohan	inclusive
MS1560	n	cds	no	mobster	inclusive
MS2944	a	ps	yes	yahudi	inclusive
MS2438	v	qas	no	mengaduk-aduk	conservative
MS399	n	cds	no	hiruk-pikuk	inclusive
MS1898	a	svp	no	lengah	conservative
MS2751	a	svp	no	umuk	conservative
MS1937	a	ps	yes	celaka	inclusive
MS1302	n	svp	no	parit	inclusive
MS1374	n	re	no	tindak pidana	inclusive
MS339	n	qas	no	baronies	inclusive
MS2389	n	ddf	yes	kejelikan	inclusive
MS1541	n	cds	no	masuniah	inclusive
MS2914	n	an	no	hirudinea	inclusive
MS215	n	ddp	yes	shithead	conservative
MS1342	n	an	no	kerdil	conservative
MS2672	n	cds	no	wank	conservative
MS119	n	cds	no	kepandaian	inclusive
MS2705	n	re	no	jiplakan	inclusive
MS286	n	cds	no	penyamun	inclusive
MS277	n	asm	no	zakar	inclusive
MS2721	n	cds	no	neonat	inclusive
MS959	n	asm	no	nookie	conservative
MS2251	n	an	no	mikrob	inclusive
MS597	n	dmc	yes	pembohong	conservative
MS1528	n	cds	no	kaki	conservative
MS1792	a	dmc	yes	kikir	conservative
MS1165	n	om	no	nyonya	inclusive
MS574	n	pa	yes	undertaker	inclusive
MS1878	n	dmc	yes	kesumbangan	inclusive
MS447	a	cds	no	otak udang	conservative
MS610	n	ddp	yes	buas	conservative
MS2918	a	qas	no	sengsara	conservative
MS431	a	cds	no	dongok	conservative
MS545	n	cds	no	baka kacuk	inclusive
MS2754	a	svp	no	bengkak	conservative
MS1324	n	cds	no	rakit	inclusive
MS1113	n	cds	no	campuran	inclusive
MS2283	n	an	no	kelembuai	inclusive
MS2835	a	dmc	yes	berlemuas	inclusive
MS3012	a	cds	no	bestari	inclusive
MS1875	n	dmc	yes	tidak bermoral	inclusive
MS295	n	ps	yes	kejam	conservative
MS530	n	dmc	yes	durjana	conservative
MS1889	a	dmc	yes	kotor	inclusive
MS1679	n	re	no	pencurian	inclusive
MS1984	n	cds	no	kepulan	inclusive
MS352	n	cds	no	bluestocking	inclusive
MS2630	n	is	yes	peminta sedekah	conservative
MS296	n	ps	yes	gasar	conservative
MS983	n	om	no	darai	conservative
MS1253	n	dmc	yes	hipokrit	conservative
MS290	n	cds	no	kebanditan	inclusive
MS2816	n	re	no	kidnaper	inclusive
MS219	n	ddp	yes	dumbass	conservative
MS2546	n	or	no	ubi belanda	inclusive
MS715	n	cds	no	kuantiti	inclusive
MS1144	n	or	no	timun	inclusive
MS794	n	ddp	yes	changelings	conservative
MS1754	n	qas	no	lukisan rumah	inclusive
MS1334	n	dmc	yes	bergelandangan	inclusive
MS2802	n	re	no	raptio	inclusive
MS557	n	cds	no	ibu fucker	conservative
MS289	n	re	no	perompak	inclusive
MS2878	v	re	no	mengait	inclusive
MS2402	n	ps	yes	vandals	inclusive
MS132	n	cds	no	melange	inclusive
MS169	n	an	no	epifauna	inclusive
MS2708	a	cds	no	dangkal	inclusive
MS589	n	cds	no	kecanggungan	inclusive
MS423	a	cds	no	sontoloyo	conservative
MS628	n	an	no	kebinatangan	conservative
MS507	n	dmc	yes	nakal	conservative
MS609	n	ddp	yes	pembengis	conservative
MS2861	a	ddp	yes	lembap	conservative
MS2588	a	cds	no	ketat	conservative
MS2	n	svp	no	kemerosotan	inclusive
MS1110	n	cds	no	pembiak baka tumbuhan	inclusive
MS1690	n	qas	no	penurut	conservative
MS615	n	qas	no	perosak	conservative
MS3043	n	re	no	frankie	conservative
MS685	n	qas	no	bourgeoise	inclusive
MS1543	n	cds	no	percuma pemudi	inclusive
MS3136	n	an	no	rouncey	inclusive
MS814	n	re	no	pemfitnah	conservative
MS796	n	asm	no	melambatkan	inclusive
MS823	n	re	no	chiseler	inclusive
MS2608	v	cds	no	mengecut	inclusive
MS109	n	qas	no	kolaborator	inclusive
MS3168	n	ps	yes	rommany	inclusive
MS2973	a	is	yes	susah	inclusive
MS1906	a	is	yes	berduka hati	inclusive
MS1485	n	re	no	ugutan	inclusive
MS748	n	an	no	buaya	inclusive
MS1937	a	qas	no	celaka	conservative
MS496	n	ddp	yes	ganas	conservative
MS219	n	or	no	dumbass	conservative
MS526	n	ddp	yes	keparat	conservative
MS240	n	svp	no	kerakusan	conservative
MS720	n	an	no	lowlife	conservative
MS2301	n	cds	no	idiolatry	inclusive
MS2949	a	qas	no	pertengahan	inclusive
MS717	n	ddf	yes	cacat	inclusive
MS2030	a	svp	no	geram	inclusive
MS1140	n	asf	no	bunga	conservative
MS2472	v	is	yes	meminta-minta	inclusive
MS2036	n	svp	no	angriness	inclusive
MS1892	a	dmc	yes	lucah	conservative
MS2017	n	svp	no	cemburu	inclusive
MS1425	a	dmc	yes	tambung	conservative
MS903	n	cds	no	kesusahan	conservative
MS151	n	cds	no	fanatik	inclusive
MS616	n	cds	no	fumbler	conservative
