pos	category	stereotype	lemma	level
n	ddp	yes	издайнически	conservative
n	svp	no	сексуалното желание	inclusive
n	cds	no	абдал	conservative
n	pr	no	куртизанка	inclusive
n	cds	no	повлекана	conservative
n	svp	no	страхливците	conservative
n	an	no	мъжка проститутка	conservative
n	cds	no	писоар	inclusive
n	cds	no	масон	inclusive
n	cds	no	Конспиративната теория	inclusive
n	qas	no	варвари	conservative
n	om	no	Хомосексуално влечение	inclusive
n	dmc	yes	лицемер	conservative
n	pr	no	хетерата	inclusive
n	re	no	обир	inclusive
n	svp	no	gourmandizer	inclusive
n	qas	no	старо желязо	inclusive
n	an	no	кучета	inclusive
n	cds	no	синко	inclusive
n	ps	yes	ruiner	conservative
a	cds	no	тъп	conservative
n	cds	no	банди	conservative
n	qas	no	Тестиси	inclusive
n	qas	no	смутителят	conservative
n	pa	yes	асистент	inclusive
n	re	no	престъпно поведение	inclusive
n	an	no	bos taurus	inclusive
n	om	no	финансите	conservative
n	svp	no	стипца	conservative
a	om	no	неправилен	inclusive
n	cds	no	Учител	inclusive
n	cds	no	неистина	conservative
n	re	no	грабежи	inclusive
n	ddp	yes	темерут	conservative
n	om	no	gayness	inclusive
n	is	yes	злодей	conservative
n	an	no	Пиявици	inclusive
n	cds	no	слух	inclusive
n	cds	no	изкупителна жертва	conservative
n	dmc	yes	морален кодекс	inclusive
n	cds	no	chiseller	inclusive
n	re	no	разбойници	inclusive
n	an	no	batrachian	inclusive
n	cds	no	шилото	conservative
n	om	no	дами	inclusive
n	cds	no	банда	conservative
n	ps	yes	варвари	conservative
n	cds	no	новобогаташката	inclusive
n	cds	no	битови отпадъци	conservative
n	dmc	yes	злина	inclusive
n	cds	no	Конспиративни теории	inclusive
n	qas	no	развъдник	inclusive
n	om	no	гей мъж	inclusive
n	dmc	yes	бездомни	inclusive
n	asm	no	brownness	inclusive
n	re	no	изнасилвания	conservative
n	om	no	педерастия	inclusive
n	cds	no	разбойници	inclusive
n	dmc	yes	измет чанта	inclusive
n	om	no	dorsoventral	inclusive
n	an	no	Мекотело	inclusive
n	svp	no	каналокопател	inclusive
n	cds	no	свободни и приети масони	inclusive
n	om	no	заместници	inclusive
n	qas	no	неприятности машина	conservative
n	re	no	мошеник	conservative
n	pa	yes	специален убеждаващият	inclusive
n	an	no	овце	inclusive
n	an	no	джудже	conservative
n	dmc	yes	нещастник	conservative
n	an	no	strigiformes	inclusive
n	an	no	ovis aries	inclusive
n	cds	no	брак брокер	inclusive
n	asm	no	глупост	conservative
n	cds	no	педантичност	inclusive
n	cds	no	фалш	conservative
n	an	no	Крокодили	inclusive
n	is	yes	Мизерия	inclusive
n	om	no	Гей мъж	conservative
n	dmc	yes	унил човек	conservative
n	qas	no	дилетант	conservative
n	cds	no	преподава	inclusive
n	an	no	american биволско	inclusive
n	cds	no	Сменени деца	inclusive
n	asm	no	jeerer	conservative
n	cds	no	глупав	conservative
n	ps	yes	нощно гърне	conservative
n	cds	no	тълпа	inclusive
n	pr	no	Крава	inclusive
n	om	no	сминд	inclusive
n	asm	no	чука	conservative
n	pr	no	уличната проституция	conservative
n	or	no	Гей мъж	conservative
n	dmc	yes	скитничество	inclusive
n	svp	no	нечувствителност	inclusive
n	cds	no	улична банда	inclusive
n	cds	no	племенните хора	inclusive
n	rci	yes	варварски	conservative
n	cds	no	peons	inclusive
n	cds	no	фанатизъм	conservative
n	cds	no	лихвар кожодер	conservative
n	om	no	хомосексуалист	inclusive
n	re	no	дата-изнасилване	conservative
n	om	no	содомит	inclusive
n	asf	no	момиче	conservative
n	cds	no	неистинността	inclusive
n	cds	no	роднини	inclusive
n	cds	no	офицер	inclusive
n	an	no	усойница	inclusive
n	cds	no	мръсен къща	inclusive
n	cds	no	Суета	conservative
n	qas	no	средна класа	inclusive
n	cds	no	conspiracism	inclusive
n	ddp	yes	Кретенизъм	inclusive
n	re	no	plagiarization	inclusive
n	pr	no	сексуални услуги	conservative
n	or	no	Краставица	inclusive
n	dmc	yes	селяк	conservative
n	cds	no	cockup	inclusive
a	ddp	yes	зверски	conservative
n	asm	no	nooky	conservative
n	cds	no	сводничество	inclusive
n	ps	yes	intergeneric хибрид	inclusive
n	cds	no	шарлатанин	conservative
n	asm	no	малоумник	inclusive
n	an	no	infauna	inclusive
n	pa	yes	погребението на гробаря	inclusive
n	svp	no	завист	inclusive
n	re	no	banditti	inclusive
n	qas	no	Паразит	inclusive
n	qas	no	измет	conservative
n	ps	yes	bedu	inclusive
n	cds	no	всезнайко	conservative
n	cds	no	надменност	conservative
n	an	no	кланични говеда	inclusive
n	asf	no	преча на	conservative
n	an	no	frogspawn	inclusive
n	om	no	кифлички	inclusive
n	om	no	гейовете	conservative
n	or	no	галфон	conservative
n	qas	no	наемател земеделие	inclusive
n	ddp	yes	шарлатанин	conservative
a	ps	yes	китайски	inclusive
n	ddp	yes	измет	conservative
n	cds	no	малодушие	conservative
n	an	no	мърляч	conservative
n	an	no	Безопашати	inclusive
n	ddp	yes	fuckhead	conservative
n	is	yes	просяк	conservative
n	or	no	краставица	inclusive
n	cds	no	трагичен злодей	conservative
n	asm	no	зелен грах	inclusive
n	cds	no	хитрец	conservative
n	cds	no	Мощи	inclusive
n	cds	no	родство група	inclusive
n	ddp	yes	бедните риба	conservative
n	dmc	yes	разбойник	inclusive
n	cds	no	слаб човек	conservative
n	an	no	лупус familiaris	inclusive
n	asf	no	техническа страна на нещо	inclusive
n	pr	no	улична проститутка	conservative
n	dmc	yes	Либертинизъм	conservative
n	an	no	athene noctua	inclusive
n	cds	no	журналист	inclusive
n	ddp	yes	животно	inclusive
n	an	no	акула	inclusive
n	ps	yes	мелез	conservative
n	re	no	престъпление	inclusive
n	ddp	yes	необразован човек	conservative
n	cds	no	гръндж рок	inclusive
n	cds	no	идолопоклонници	inclusive
n	cds	no	конекрадец	inclusive
n	or	no	скуош лоза	inclusive
n	an	no	crocodylia	inclusive
n	is	yes	villainess	conservative
n	an	no	некомпетентен човек	conservative
n	qas	no	развъдници	inclusive
n	cds	no	тъпанар	conservative
n	re	no	малтретиране	inclusive
n	qas	no	сместа	inclusive
n	an	no	личинка	inclusive
n	an	no	хлебарки	inclusive
n	cds	no	масите	inclusive
n	an	no	брант	inclusive
n	an	no	въшка	inclusive
n	dmc	yes	преда́тел	conservative
n	qas	no	художник и декоратор	inclusive
n	svp	no	Отегчение	inclusive
n	an	no	папагали	inclusive
n	pr	no	Проститутка	inclusive
n	asm	no	наивник	conservative
n	ddp	yes	unwiseness	inclusive
a	dmc	yes	окаян	conservative
n	cds	no	Демагогия	conservative
n	an	no	семейство cimicidae	inclusive
a	is	yes	натъжен	inclusive
n	qas	no	Мъди	inclusive
n	re	no	сплетник	conservative
n	ddp	yes	rumourmonger	conservative
n	om	no	вентралната	inclusive
n	cds	no	помияр	inclusive
n	an	no	пуле	inclusive
n	asm	no	кафяв	inclusive
n	cds	no	фактор	inclusive
n	an	no	козел	inclusive
n	dmc	yes	подлия	conservative
n	re	no	capturer	inclusive
n	cds	no	бан bleu	inclusive
n	cds	no	мистификатор	conservative
n	cds	no	паплач-опашата лъжа	conservative
n	is	yes	скъперник	conservative
n	cds	no	развалям	inclusive
a	svp	no	алчен	conservative
n	cds	no	канализационна система	inclusive
n	ps	yes	Роми	inclusive
n	re	no	крадливата	inclusive
n	om	no	дама	inclusive
n	asm	no	Фалос	inclusive
n	cds	no	loansharking	conservative
n	an	no	домашно пиле	inclusive
n	cds	no	мълва	inclusive
n	ddp	yes	хулиган	conservative
n	re	no	полицейски злоупотреби	inclusive
n	om	no	crossdress	inclusive
n	pr	no	лека жена	conservative
n	pr	no	шлака	conservative
n	an	no	палячо	conservative
n	pa	yes	адвока́т	inclusive
n	asm	no	бакла	inclusive
n	an	no	Кукумявка	inclusive
n	an	no	hemipteran	inclusive
n	dmc	yes	лицемерие	conservative
n	dmc	yes	hobos	conservative
n	pa	yes	поддръжник	inclusive
n	cds	no	закононарушение	inclusive
n	asm	no	придатъци	inclusive
n	re	no	Пиратство	inclusive
n	is	yes	беден	inclusive
a	qas	no	феодален	inclusive
n	qas	no	измислица	conservative
n	an	no	плужек	inclusive
n	re	no	Гангстеризъм	inclusive
n	svp	no	Ленност	inclusive
n	cds	no	любовта към себе си	conservative
n	an	no	Бели акули	inclusive
n	re	no	крадец на говеда	inclusive
n	qas	no	селяни	inclusive
n	is	yes	подлия	conservative
n	an	no	намръщване	inclusive
n	an	no	anura	inclusive
n	cds	no	престъпно деяние	inclusive
n	an	no	грабител	inclusive
n	an	no	Крокодил	inclusive
a	qas	no	средна класа	inclusive
n	qas	no	псалт	inclusive
n	an	no	червей	inclusive
n	or	no	cuke	inclusive
n	om	no	sodomist	inclusive
n	an	no	Животинския свят	inclusive
n	cds	no	почвата	inclusive
n	ddp	yes	неграмотен	inclusive
n	cds	no	Деликт	inclusive
n	ps	yes	романи	inclusive
n	dmc	yes	скитник	conservative
n	svp	no	ядач	conservative
n	an	no	pediculus humanus	inclusive
n	an	no	страхливец	conservative
n	ddf	yes	недъгавост	inclusive
n	or	no	sativus	inclusive
n	asm	no	betise	conservative
n	pa	yes	овчар	inclusive
n	cds	no	лъжа	inclusive
n	re	no	хула	conservative
n	cds	no	множество	inclusive
n	ddp	yes	разказвач	conservative
n	cds	no	конспирация теоретик	inclusive
n	or	no	отглежда зеле	inclusive
n	an	no	род anguilla	inclusive
n	re	no	крадци	inclusive
a	dmc	yes	ленив	conservative
a	cds	no	взискателен	conservative
n	an	no	пиявица	inclusive
n	qas	no	бъркотия	inclusive
n	svp	no	dallier	conservative
n	an	no	змиорки	inclusive
a	or	no	взискателен	conservative
n	an	no	мръсно куче	conservative
a	re	no	бесен	inclusive
n	ddp	yes	ferociousness	conservative
n	cds	no	показност	inclusive
n	cds	no	на всяко гърне меродия	conservative
n	cds	no	измийте стая	inclusive
n	ps	yes	дивак	conservative
n	an	no	Ялова крава	inclusive
n	cds	no	Хюбрис	conservative
n	an	no	Молуски	inclusive
n	an	no	пилета	inclusive
n	cds	no	бордей	inclusive
n	cds	no	fabricator	conservative
n	ddp	yes	metazoans	inclusive
n	asf	no	галфон	conservative
n	cds	no	Идололатрия	inclusive
n	an	no	Хиенови	inclusive
n	an	no	мръщене	inclusive
n	an	no	вулгарност	conservative
a	is	yes	тесногръд	conservative
n	an	no	canis ауреус	inclusive
n	cds	no	измислица	conservative
n	asm	no	професионален фаул	inclusive
n	pr	no	проститутка	inclusive
n	cds	no	влак багаж	inclusive
n	re	no	въоръжен крадец	inclusive
n	dmc	yes	Либертинство	conservative
n	an	no	ярост	inclusive
n	ddp	yes	затворници	inclusive
a	is	yes	посредствен	conservative
n	ddp	yes	Животинския свят	inclusive
n	an	no	грешка на езика	inclusive
n	ps	yes	negroids	inclusive
n	cds	no	мързеливец	conservative
n	svp	no	глупак изключване	conservative
n	om	no	Гей мъж	inclusive
n	qas	no	отпадъци	inclusive
n	an	no	doodly-клек	conservative
n	pr	no	паркетен лъв	inclusive
n	qas	no	магнат	inclusive
n	cds	no	Мафиот	conservative
n	svp	no	яд	inclusive
n	dmc	yes	нескопосник	conservative
n	an	no	ixodida	inclusive
n	cds	no	нечистотии	inclusive
n	an	no	eurypterid	inclusive
n	qas	no	Лъжа	conservative
n	cds	no	мързелан	conservative
n	svp	no	скъперник	conservative
n	cds	no	препятствие	conservative
n	dmc	yes	варвари	conservative
n	cds	no	пъстро-gatherum	inclusive
n	cds	no	лъжливост	inclusive
n	ps	yes	Вандали	inclusive
n	re	no	фокусник	inclusive
n	cds	no	interfertility	inclusive
n	an	no	мухльо	conservative
n	qas	no	хъч	inclusive
n	qas	no	бароковата архитектура	inclusive
n	cds	no	издайнически	conservative
n	re	no	похитители	inclusive
n	pa	yes	бели якички работник	inclusive
a	svp	no	враждебен	inclusive
n	dmc	yes	негодник	inclusive
n	an	no	siphonaptera	inclusive
n	cds	no	битови отпадъци	inclusive
n	svp	no	леност	inclusive
n	ddp	yes	non sens	conservative
n	cds	no	Крадец	inclusive
n	an	no	cimex lectularius	inclusive
n	ps	yes	Монголец	inclusive
a	dmc	yes	фалшифициран	conservative
n	asm	no	карък	conservative
n	re	no	злепоставяне	inclusive
n	ddp	yes	rumormonger	conservative
n	cds	no	pandar	inclusive
n	ddp	yes	лайно	conservative
n	cds	no	младок	conservative
n	cds	no	учена жена	inclusive
n	re	no	терорист	inclusive
n	dmc	yes	Скитник	inclusive
n	svp	no	алчността	inclusive
n	cds	no	скрап	conservative
n	an	no	кафяво прилепче	inclusive
n	ps	yes	еврейската религия	inclusive
n	re	no	изнасилване	conservative
n	cds	no	непохватен човек	conservative
n	an	no	rouncey	inclusive
n	ps	yes	монголски	inclusive
n	pr	no	проститутки	conservative
n	qas	no	Семенник	inclusive
n	qas	no	американски бизнесмен	inclusive
n	cds	no	мафиоти	conservative
n	cds	no	Ушев	conservative
n	an	no	риба скорпион	inclusive
n	qas	no	коварния	conservative
n	svp	no	luxuria	inclusive
n	ddp	yes	глупости	conservative
n	re	no	Коза ностра	conservative
n	cds	no	beguine	inclusive
n	an	no	крадец на трупове	inclusive
a	svp	no	ненаситен	inclusive
n	cds	no	сицилианската мафия	conservative
n	ps	yes	Юдаисти	inclusive
n	cds	no	лъжа́	inclusive
n	an	no	крастава жаба	inclusive
n	an	no	blattodea	inclusive
n	an	no	bos primigenius taurus	inclusive
n	om	no	homophile движение	inclusive
n	cds	no	банди	inclusive
n	asm	no	глупости	inclusive
a	qas	no	средновековен	inclusive
n	cds	no	варвари	conservative
n	re	no	свирепост	inclusive
n	svp	no	седемте смъртни гряха	inclusive
a	qas	no	свикнал	inclusive
n	ddp	yes	фауна	inclusive
n	ps	yes	хулиган	conservative
n	ddp	yes	малоумник	inclusive
n	qas	no	разгласяването	inclusive
n	or	no	brassica oleracea	inclusive
n	an	no	Хиени	inclusive
n	cds	no	snooper	conservative
n	ddp	yes	кучи син	conservative
n	cds	no	басейн бързат	conservative
n	pa	yes	Действителен член	inclusive
n	cds	no	мръсно куче	conservative
a	svp	no	завистлив	conservative
a	svp	no	користолюбив	inclusive
n	asm	no	Сменено дете	inclusive
n	an	no	selachimorpha	inclusive
n	an	no	mollusca	inclusive
n	om	no	Хомосексуалните	inclusive
n	qas	no	фалш	conservative
n	svp	no	равнодушие	inclusive
n	pr	no	ѐдър рога̀т добѝтък	inclusive
n	pr	no	придворен	inclusive
a	dmc	yes	лош	conservative
n	dmc	yes	разточителен	inclusive
n	cds	no	голямо количество	inclusive
n	cds	no	егоизъм	conservative
n	cds	no	conventicle	inclusive
n	an	no	escargots	inclusive
n	an	no	тип mollusca	inclusive
n	cds	no	бандитизма	inclusive
n	re	no	grand theft	inclusive
n	cds	no	кореспонденти	inclusive
n	is	yes	нещастник	inclusive
n	pa	yes	министър	inclusive
n	an	no	Прилепчета	inclusive
v	cds	no	пазаря се	inclusive
n	cds	no	хой polloi	conservative
n	cds	no	заем акула	conservative
n	dmc	yes	лъжец	conservative
n	re	no	Терористичен акт	conservative
n	an	no	муцуната	inclusive
n	or	no	бедните риба	conservative
n	dmc	yes	морални ценности	inclusive
n	asm	no	наивност	conservative
n	qas	no	високопарност	inclusive
n	ps	yes	преча на	conservative
n	qas	no	лошо шапка	conservative
n	ddp	yes	доносник	conservative
n	asm	no	хуй	conservative
n	asm	no	Бакла	inclusive
n	pr	no	сводница	conservative
n	om	no	педофилът	conservative
n	om	no	плъзнете кралица	inclusive
n	cds	no	bellyacher	conservative
n	ddp	yes	преча на	conservative
n	qas	no	класическата реторика	inclusive
n	cds	no	conceitedness	conservative
n	ddp	yes	назадничавост	inclusive
n	om	no	caudally	inclusive
n	dmc	yes	chiseler	conservative
n	an	no	зайче	inclusive
n	cds	no	фашисткия режим	conservative
n	is	yes	гаврош	conservative
n	re	no	изнасилвач	conservative
n	cds	no	Масонство	inclusive
n	cds	no	купища	inclusive
n	qas	no	Красноречие	inclusive
n	re	no	злоупотреби	inclusive
n	asm	no	задник	conservative
n	om	no	травестит	inclusive
n	ps	yes	interfertility	inclusive
n	cds	no	помпозност	conservative
n	is	yes	бедняци	inclusive
n	an	no	домашното куче	inclusive
n	an	no	cimicidae	inclusive
n	ps	yes	Монголи	inclusive
n	asm	no	страна работа	conservative
n	asm	no	риба	inclusive
n	cds	no	тъпак	conservative
n	an	no	cootie	inclusive
n	ddp	yes	издайник	conservative
n	re	no	престъпник	inclusive
n	asm	no	абдал	inclusive
n	qas	no	паразити	inclusive
n	cds	no	лихвар	inclusive
n	svp	no	самолюбие	conservative
n	an	no	canis aureus	inclusive
n	ddp	yes	gossipmonger	conservative
n	cds	no	moaner	conservative
n	ddp	yes	тъпанар	conservative
n	cds	no	codswallop	conservative
n	svp	no	мързеливец	conservative
a	cds	no	изтъркан	inclusive
n	an	no	овца	inclusive
n	om	no	содомия	inclusive
n	re	no	Мафиот	conservative
n	cds	no	брокер	inclusive
n	cds	no	селяндур	conservative
n	om	no	кръстосани скринове	inclusive
n	om	no	един и същи пол	inclusive
n	an	no	паст	inclusive
n	pr	no	метреса	conservative
n	qas	no	къща художник	inclusive
n	an	no	пиле	inclusive
n	pa	yes	собственик на погребално бюро	inclusive
n	cds	no	подлия	conservative
n	cds	no	идолопоклоннически	inclusive
n	qas	no	битови отпадъци	inclusive
n	asm	no	фалически	inclusive
n	an	no	тъпак	conservative
n	om	no	преобличане	inclusive
n	re	no	убийство втора степен	inclusive
n	cds	no	член на банда	conservative
a	svp	no	агресивен	inclusive
n	ps	yes	черно човек	inclusive
n	asf	no	Вагина	conservative
n	cds	no	jokester	inclusive
n	cds	no	шегаджия	conservative
n	cds	no	дреболии	inclusive
n	an	no	мъжки ескорт	conservative
n	dmc	yes	жалко човек	inclusive
n	cds	no	остракизъм	conservative
n	asm	no	преча на	inclusive
n	dmc	yes	коварния	conservative
n	cds	no	послъгвам	conservative
n	cds	no	нескопосник	conservative
n	an	no	видове	inclusive
n	an	no	кокона	conservative
n	ddf	yes	половин пинта	conservative
n	cds	no	Коза ностра	conservative
n	ps	yes	негри	inclusive
n	cds	no	blabbermouth	conservative
n	cds	no	chiseler	inclusive
n	an	no	Усойница	inclusive
n	qas	no	касти	inclusive
n	cds	no	moneylending	inclusive
n	qas	no	Паразити	inclusive
n	an	no	наивник	conservative
n	cds	no	като помагало	inclusive
n	qas	no	паразит	inclusive
n	ps	yes	uprooter	conservative
n	cds	no	клики	inclusive
n	pr	no	Домашно говедо	inclusive
n	ps	yes	Асдинги	inclusive
n	cds	no	боклук	inclusive
n	pa	yes	предприемач	inclusive
n	qas	no	ектопаразити	inclusive
n	an	no	легло бъг	inclusive
n	om	no	foeniculum vulgare	inclusive
n	cds	no	идиот	inclusive
n	cds	no	палячо	conservative
n	cds	no	хак писател	conservative
n	cds	no	pudden главата	conservative
n	om	no	Педераст	inclusive
n	cds	no	празненство	inclusive
n	dmc	yes	dillydallier	conservative
n	ps	yes	растителните биотехнологии	inclusive
n	pr	no	домашния добитък	inclusive
n	ps	yes	метеките	inclusive
n	cds	no	семейството престъпност	inclusive
n	qas	no	лъжа	conservative
n	asf	no	дървеняк	conservative
n	dmc	yes	кръшкач	conservative
a	re	no	яростен	inclusive
n	om	no	травеститизъм	inclusive
n	qas	no	сплетник	conservative
n	cds	no	prankishness	inclusive
a	svp	no	гневен	inclusive
n	re	no	томахавката работа	inclusive
n	cds	no	селяк	conservative
n	ddp	yes	archie	conservative
a	dmc	yes	подправен	conservative
n	cds	no	натоварвания	inclusive
n	om	no	плантарна	inclusive
n	an	no	pediculus corporis	inclusive
n	pa	yes	академичните среди	inclusive
n	dmc	yes	Просяк	inclusive
n	ps	yes	hebraism	inclusive
n	ddp	yes	кретен	inclusive
n	ps	yes	бяла	inclusive
n	cds	no	сводници	inclusive
n	an	no	gallus gallus domesticus	inclusive
n	cds	no	Лихварство	conservative
n	cds	no	dime романи	inclusive
n	cds	no	трик	conservative
n	an	no	род vipera	inclusive
n	an	no	пес	inclusive
n	om	no	poove	conservative
n	cds	no	суета	conservative
n	or	no	ирландски картоф	inclusive
n	cds	no	разбойника барон	inclusive
a	svp	no	агресивен	conservative
n	re	no	Бандит	inclusive
n	cds	no	безскрупулен търговец	conservative
n	cds	no	sharking заем	conservative
n	dmc	yes	malodour	conservative
n	an	no	Хлебарки	inclusive
n	pr	no	гангстер минор	inclusive
n	asm	no	балама	conservative
n	re	no	крадец	inclusive
n	qas	no	бизнес магнат	inclusive
n	cds	no	finagler	conservative
n	cds	no	blackballing	inclusive
n	pa	yes	хамалин	inclusive
n	cds	no	Стадо	inclusive
n	re	no	измамник	conservative
n	pr	no	Сив плъх	inclusive
n	asm	no	подменено	inclusive
n	dmc	yes	фалшифициране	inclusive
n	ps	yes	Циганският съд	inclusive
n	asm	no	Кафяв цвят	inclusive
n	asm	no	търкаля в сеното	conservative
n	an	no	limacidae	inclusive
n	cds	no	бандит	inclusive
n	qas	no	гмуркане система за претегляне	inclusive
n	qas	no	autoinfection	inclusive
n	cds	no	шега	inclusive
n	cds	no	задънена улица	inclusive
n	cds	no	фратрия	inclusive
n	re	no	акт на тероризъм	inclusive
n	re	no	похитителите	inclusive
n	an	no	bufo	inclusive
n	cds	no	младежката престъпно	conservative
n	an	no	Домашна свиня	inclusive
n	asf	no	фуста	conservative
n	an	no	свине	inclusive
n	an	no	folderol	conservative
n	re	no	Деликт	inclusive
n	qas	no	занаятчия	inclusive
n	svp	no	invidia	inclusive
n	cds	no	развратен	conservative
n	cds	no	Идолослужение	inclusive
n	qas	no	Реторични	inclusive
n	is	yes	нещастник	conservative
n	cds	no	младежки банди	conservative
n	cds	no	Частни учители	inclusive
n	an	no	Пухояд	inclusive
n	ps	yes	черно	inclusive
n	cds	no	Фашизма	conservative
n	asm	no	топки	inclusive
a	ddf	yes	лошо	inclusive
n	cds	no	папарак	inclusive
n	pa	yes	работник който се грижи за овце	inclusive
n	rci	yes	селянин	inclusive
n	pa	yes	коварния	conservative
n	om	no	хомосексуални мъже	inclusive
n	cds	no	показност	conservative
n	dmc	yes	фалшификати	inclusive
n	asf	no	вагина	conservative
n	ddp	yes	содомия	conservative
n	cds	no	Хюбрис	inclusive
n	an	no	страхли́вец	conservative
v	cds	no	преяждам	inclusive
n	qas	no	магазинер	inclusive
n	qas	no	грейнджър	inclusive
n	ddp	yes	варварство	inclusive
n	qas	no	земляк	inclusive
n	qas	no	аматьори	inclusive
n	an	no	equus asinus	inclusive
n	ddp	yes	глупости	inclusive
n	cds	no	прелат	inclusive
n	cds	no	улична банда	conservative
n	qas	no	домакинство	inclusive
n	dmc	yes	измама	inclusive
n	ddp	yes	analphabetic	inclusive
n	dmc	yes	страхливците	conservative
n	cds	no	кръстосвам	inclusive
n	qas	no	селянин	inclusive
n	qas	no	въргалям се	inclusive
a	dmc	yes	мръсни	inclusive
a	svp	no	надменен	conservative
n	re	no	закононарушение	inclusive
n	cds	no	измама	inclusive
n	cds	no	публичен дом	inclusive
n	asm	no	doofus	conservative
n	qas	no	баронства	inclusive
n	om	no	хомосексуалността	inclusive
a	ddp	yes	невеж	conservative
n	an	no	Бик	inclusive
n	an	no	молци	inclusive
n	re	no	злоупотребяват	inclusive
n	pa	yes	свинско касапин	inclusive
n	cds	no	fascista	inclusive
n	dmc	yes	лъжа́	inclusive
n	svp	no	тесногръдие	conservative
n	cds	no	франт	inclusive
n	an	no	голямата бяла акула	inclusive
n	qas	no	паразитни	inclusive
n	an	no	кръвопиец	inclusive
n	is	yes	дрипльо	conservative
n	asm	no	глупак	conservative
n	cds	no	тоалетна	inclusive
a	is	yes	бедните	inclusive
n	dmc	yes	нещо изхвърлено	inclusive
n	svp	no	Инвидия	inclusive
n	cds	no	прасе	conservative
n	re	no	defrauder	inclusive
n	dmc	yes	мошеник	conservative
n	cds	no	измамник	inclusive
n	om	no	Хомофил	conservative
n	om	no	Хомосексуалисти	inclusive
n	pa	yes	юрист	inclusive
n	svp	no	мързелан	conservative
n	svp	no	7 смъртни гряха	inclusive
n	ps	yes	кръстосвани	inclusive
n	cds	no	сводничество	conservative
n	cds	no	поддръжници	conservative
n	svp	no	леност	conservative
n	svp	no	безполезност	conservative
n	an	no	pipistrellus	inclusive
n	cds	no	казино	inclusive
n	svp	no	layabout	conservative
n	om	no	Аналния секс	inclusive
n	cds	no	Черда	inclusive
n	cds	no	клика	inclusive
a	svp	no	суетен	conservative
n	asm	no	грах	inclusive
n	qas	no	оратор	inclusive
n	pr	no	плъх норвегия	inclusive
n	cds	no	полицай	inclusive
n	om	no	благородница	inclusive
n	cds	no	повърхностност	inclusive
n	re	no	злодей	conservative
n	pr	no	улица момиче	conservative
n	cds	no	cacography	inclusive
n	qas	no	ташак	inclusive
n	cds	no	негодник	inclusive
n	an	no	vipera	inclusive
n	re	no	агония	inclusive
n	pa	yes	контрольор	inclusive
n	cds	no	Ушев	inclusive
n	ddf	yes	nanus	conservative
n	an	no	тъпако	conservative
v	cds	no	почивам	inclusive
n	is	yes	относителната бедност	inclusive
n	cds	no	род	inclusive
n	asf	no	маце	conservative
a	om	no	анормален	inclusive
n	om	no	анално сношение	inclusive
n	cds	no	преподавател	inclusive
n	an	no	diddly-лайна	conservative
n	qas	no	неистинността	conservative
n	ddp	yes	changelings	inclusive
n	asm	no	ерекция	inclusive
n	pr	no	lampyris noctiluca	inclusive
n	cds	no	палава	conservative
a	ps	yes	черен	inclusive
n	re	no	сексуално престъпление	inclusive
n	svp	no	гордост	inclusive
a	dmc	yes	жесток	conservative
n	an	no	mosquitoe	inclusive
v	cds	no	подслушвам	inclusive
n	re	no	Пират	inclusive
n	om	no	Хомофилско движение	inclusive
n	pa	yes	адвокат	inclusive
n	re	no	наказуемо само престъпление	inclusive
n	cds	no	Нимфомания	inclusive
n	cds	no	грешница	conservative
n	ps	yes	еврейската общност	inclusive
n	ps	yes	Сменени деца	conservative
n	an	no	Паразитни дървеници	inclusive
n	re	no	сексуални престъпления	inclusive
n	an	no	carcharodon	inclusive
n	qas	no	каша	inclusive
n	cds	no	група	inclusive
n	pa	yes	член на академичния състав	inclusive
n	cds	no	родствената си група	inclusive
n	an	no	лош човек	conservative
n	re	no	raptio	inclusive
n	cds	no	dastardliness	conservative
n	pr	no	едър рогат добитък	inclusive
n	re	no	мафия	inclusive
n	cds	no	стадо	inclusive
n	cds	no	книжен червей	conservative
n	ps	yes	юдаи́зъм	inclusive
n	pa	yes	изтъкнат професор	inclusive
v	an	no	излайвам	inclusive
n	cds	no	Франкмасони	inclusive
n	an	no	измислица	conservative
n	qas	no	грубиян	conservative
n	cds	no	каша	inclusive
n	svp	no	lustfulness	inclusive
n	ddp	yes	nonsensicality	conservative
n	cds	no	разхвърлям	conservative
n	cds	no	изтърсак	conservative
n	om	no	педал	inclusive
n	dmc	yes	лъжец	inclusive
n	an	no	псе	inclusive
n	dmc	yes	бездомен човек	inclusive
n	cds	no	лихва	inclusive
n	cds	no	фашизъм	conservative
n	cds	no	Франкмасон	inclusive
n	qas	no	куче къща	inclusive
n	ps	yes	подменено	conservative
n	dmc	yes	скитници	conservative
n	an	no	гъски	inclusive
n	dmc	yes	сирене моцарела	inclusive
n	re	no	терористи	conservative
n	om	no	хомосексуалност	inclusive
n	cds	no	нарцисист	inclusive
n	dmc	yes	Морал	inclusive
n	asm	no	изкупителна жертва	conservative
n	cds	no	Реакция	conservative
n	cds	no	користна	inclusive
n	or	no	brassica рапа	inclusive
n	cds	no	мъчен въпрос	conservative
n	ps	yes	идиот	conservative
n	pr	no	нощна пеперуда	inclusive
n	cds	no	глупав човек	conservative
n	pa	yes	пиколо	inclusive
n	dmc	yes	посредствен човек	conservative
n	pr	no	търговски сексуални	conservative
n	qas	no	Реторика	inclusive
n	an	no	metazoans	inclusive
n	re	no	детеубийство	inclusive
