pos	category	stereotype	lemma	level
n	dmc	yes	folirant	conservative
n	asm	no	changeling	inclusive
n	pr	no	bestidnica	conservative
n	cds	no	brokera	inclusive
n	asm	no	nooky	conservative
n	cds	no	narodne mase	conservative
n	cds	no	tamničar	inclusive
n	asm	no	smeđe	inclusive
n	ps	yes	barbar	conservative
n	an	no	stari svijet bivola	inclusive
n	or	no	cucurbita maxima	inclusive
n	an	no	domaće piletine	inclusive
n	rci	yes	barbara	conservative
n	an	no	infauna	inclusive
n	cds	no	škrabati	inclusive
n	re	no	banditti	inclusive
n	ps	yes	Žuta (mongolidna) rasa	conservative
n	cds	no	balladeer	inclusive
n	dmc	yes	moralni kompas	inclusive
n	cds	no	tvrdica	inclusive
n	ps	yes	bedu	inclusive
n	cds	no	promućurnost	inclusive
n	cds	no	pobrkati	inclusive
n	cds	no	smicalica	inclusive
n	svp	no	ponos	inclusive
n	cds	no	nadmenost	conservative
n	ps	yes	vandali	inclusive
n	qas	no	izmišljotina	conservative
n	ddp	yes	kretenizma	inclusive
n	qas	no	regulatorne usklađenosti	inclusive
n	cds	no	razbojnik	conservative
n	re	no	klevete	inclusive
n	an	no	bedastoća	conservative
n	cds	no	loanshark	inclusive
n	an	no	volaille	inclusive
n	cds	no	rulja	conservative
n	asm	no	glupan	conservative
n	an	no	ludost	conservative
n	re	no	mučenja	inclusive
n	ddp	yes	fuckhead	conservative
n	ddf	yes	invalidnost	inclusive
n	ps	yes	barbara	conservative
n	ddp	yes	faune	inclusive
n	an	no	namiguša	conservative
n	qas	no	prekršaj-up	inclusive
n	cds	no	splavi	inclusive
n	cds	no	demagogija	conservative
n	ps	yes	nigra	conservative
n	qas	no	polutan	conservative
n	pa	yes	gradski čuvar	inclusive
v	cds	no	ćaskati	inclusive
n	an	no	pas	inclusive
n	an	no	Čagalj	inclusive
n	cds	no	taština	conservative
n	ps	yes	beduinima	inclusive
n	cds	no	line-strijelac	conservative
n	ddp	yes	šarlatan	conservative
n	dmc	yes	lijenčina	conservative
n	ddp	yes	tračibaba	conservative
n	cds	no	krdo	inclusive
n	or	no	kupus	inclusive
n	an	no	sivi ćuk	inclusive
n	dmc	yes	delikt	inclusive
n	dmc	yes	nespretnjaković	conservative
n	an	no	capra	inclusive
n	or	no	novog krumpira	inclusive
a	dmc	yes	nečist	inclusive
n	cds	no	po-udarac	inclusive
n	re	no	pljačku	inclusive
n	is	yes	villainess	conservative
n	cds	no	nastavnik	inclusive
n	cds	no	oholost	conservative
n	re	no	piratstva	inclusive
n	cds	no	teorije urote	inclusive
n	cds	no	licemjer	conservative
n	om	no	uvjeti za anatomskom položaju	inclusive
n	an	no	patuljak	conservative
n	an	no	bjeloglavi	inclusive
n	ps	yes	negroidi	inclusive
n	ddp	yes	nikogović	conservative
n	cds	no	rođaci	inclusive
n	cds	no	bande kulture	inclusive
n	cds	no	neprilika	conservative
n	cds	no	mafije	inclusive
n	ddp	yes	unwiseness	inclusive
n	cds	no	lukavost	inclusive
n	ps	yes	beduini	inclusive
n	cds	no	raspodijeliti	conservative
n	dmc	yes	defrauder	conservative
n	pa	yes	pravnik	inclusive
n	re	no	cosa nostra	inclusive
n	asm	no	ithyphallic	inclusive
n	dmc	yes	lutalica	inclusive
n	ddp	yes	rumourmonger	conservative
n	qas	no	odstrel	conservative
n	ddp	yes	glupavost	inclusive
n	cds	no	novinski saradnik	inclusive
n	re	no	capturer	inclusive
n	qas	no	tajkun	inclusive
n	cds	no	zločine	inclusive
n	an	no	komarci	inclusive
n	pr	no	moo-krava	inclusive
n	cds	no	wc	inclusive
n	cds	no	lagati	conservative
n	cds	no	kockarnica	inclusive
n	an	no	bedbugs	inclusive
n	cds	no	lukavstvo	conservative
n	ddp	yes	šeprtlja	conservative
n	cds	no	zahodu	inclusive
n	cds	no	konjokradica	inclusive
n	om	no	crossdress	inclusive
n	ps	yes	bijeli	inclusive
n	is	yes	siromah	inclusive
n	asm	no	štap	inclusive
n	an	no	hemipteran	inclusive
n	pa	yes	udvarač	inclusive
n	pr	no	dvorjana	inclusive
n	qas	no	barun	inclusive
n	cds	no	pjevušenje	inclusive
n	dmc	yes	neugodan zadah	conservative
n	re	no	grand theft	inclusive
n	cds	no	kicoš	inclusive
n	cds	no	moneylenders	conservative
n	cds	no	prljavština	inclusive
n	ddp	yes	fumbler	conservative
n	cds	no	izvjestilac	inclusive
n	an	no	škarpine	inclusive
n	an	no	anura	inclusive
n	svp	no	dosade	inclusive
n	re	no	ukradeno vlasništvo	inclusive
n	an	no	hemipteron	inclusive
n	svp	no	pohota	inclusive
n	or	no	cuke	inclusive
n	an	no	stoka	inclusive
n	cds	no	slobodno zidarstvo	inclusive
n	qas	no	vrh izvršne	inclusive
n	re	no	terorizma	conservative
n	svp	no	gnjev	inclusive
n	dmc	yes	nećudorednost	inclusive
n	cds	no	fundamentalista	inclusive
v	cds	no	cjenjkati se	inclusive
n	cds	no	razbojništvo	inclusive
n	cds	no	fanatičnost	conservative
n	qas	no	župa	inclusive
n	or	no	sativus	inclusive
n	asm	no	betise	conservative
n	qas	no	duhovni vođa	inclusive
n	or	no	glupan	conservative
n	cds	no	glupa osoba	conservative
n	dmc	yes	dobro-za-nula	conservative
n	cds	no	svodnik	inclusive
n	cds	no	kurvin sin	conservative
n	an	no	fiziognomija	inclusive
n	an	no	guske	inclusive
n	re	no	seksualnih zločina	inclusive
n	qas	no	ćumez	inclusive
n	svp	no	eros	inclusive
n	cds	no	bas bleu	inclusive
n	an	no	lèšinār	inclusive
n	cds	no	tulum	inclusive
n	svp	no	dallier	conservative
n	cds	no	puno	inclusive
n	ps	yes	zulus	inclusive
n	an	no	moljaca	inclusive
n	qas	no	poljoprivredni radnik	inclusive
n	ddp	yes	ferociousness	conservative
n	om	no	pih	inclusive
v	cds	no	žderati	inclusive
n	cds	no	zločinstvo	inclusive
n	cds	no	super neopran	inclusive
n	qas	no	endoparazite	inclusive
n	om	no	drag kraljice	inclusive
n	re	no	camorra	inclusive
n	cds	no	fašistički	conservative
n	asm	no	kreten	inclusive
v	cds	no	skončavati	inclusive
n	cds	no	lihvarskim kreditima	conservative
n	is	yes	odrpanac	conservative
n	ddp	yes	metazoans	inclusive
n	cds	no	zločinac	conservative
n	an	no	krokodilski	inclusive
n	cds	no	nestašluk odluka	conservative
n	an	no	jarac	inclusive
n	cds	no	naduvenost	conservative
n	ddf	yes	odbojnost	inclusive
n	qas	no	klasične retorike	inclusive
a	is	yes	nesretni	inclusive
n	ddf	yes	rugoba	inclusive
n	re	no	maltretiranje	inclusive
n	cds	no	loša izrada	inclusive
n	dmc	yes	veselo andrew	inclusive
n	om	no	homoseksualaca	inclusive
n	pr	no	rubnik indeksiranja	inclusive
n	cds	no	džukela	inclusive
n	dmc	yes	poniženost	inclusive
n	an	no	shoat	inclusive
n	cds	no	policajac	inclusive
n	qas	no	mješavina	inclusive
n	re	no	zlostavljanja	inclusive
n	an	no	Čagljevi	inclusive
n	cds	no	bandit	conservative
n	cds	no	zlotvor	inclusive
a	dmc	yes	opak	conservative
n	cds	no	nepristojni kuću	inclusive
n	asm	no	glupost	conservative
n	om	no	homoseksualac	conservative
n	an	no	barapski	conservative
n	ddp	yes	mentalnog nedostatka	inclusive
n	cds	no	kamatara	inclusive
n	ddp	yes	priglupost	inclusive
n	svp	no	arogancija	conservative
n	pr	no	seksualnih usluga	inclusive
n	an	no	eurypterid	inclusive
n	an	no	kuja	conservative
n	cds	no	barapski	conservative
a	dmc	yes	prljavo	inclusive
n	svp	no	lijenost	inclusive
n	dmc	yes	gangstera	inclusive
n	cds	no	šaljivac	conservative
a	qas	no	iz srednjeg sloja	inclusive
n	svp	no	ljutnja	inclusive
n	re	no	pirati	inclusive
n	is	yes	niskim prihodima	inclusive
n	cds	no	fašist	conservative
n	pr	no	kurtizana	inclusive
n	an	no	cimex lectularius	inclusive
n	cds	no	masa	inclusive
n	is	yes	izgnanik	inclusive
n	cds	no	jacking off	conservative
n	cds	no	zajmodavac	conservative
a	om	no	različit	inclusive
n	cds	no	oprati boravak	inclusive
n	svp	no	jal	inclusive
n	an	no	kozjeg mlijeka	inclusive
n	ddp	yes	rumormonger	conservative
n	cds	no	pandar	inclusive
n	cds	no	grupa	inclusive
n	cds	no	natrag razgovarati	inclusive
n	ddf	yes	fizički izazvan	inclusive
n	re	no	terorist	inclusive
n	om	no	dupe	inclusive
n	an	no	caimans	inclusive
n	cds	no	faktor	inclusive
n	ddp	yes	duševnim smetnjama	inclusive
n	ddp	yes	rulja	conservative
n	dmc	yes	lažan	conservative
n	svp	no	zavidjeti	inclusive
n	dmc	yes	zločinac	inclusive
n	an	no	žohari	inclusive
n	cds	no	scijentizam	inclusive
n	qas	no	župljanin	inclusive
n	ps	yes	židovskoj tradiciji	inclusive
n	pa	yes	branitelj	inclusive
n	an	no	faune	inclusive
n	svp	no	luxuria	inclusive
n	cds	no	beguine	inclusive
n	asm	no	shtup	conservative
n	asm	no	majmun	conservative
n	qas	no	mikstura	inclusive
n	dmc	yes	zloća	conservative
n	svp	no	netolerantnost	conservative
n	qas	no	kavez	inclusive
n	asm	no	penisa	inclusive
n	cds	no	laže	inclusive
n	om	no	analni seks	inclusive
n	cds	no	pedantan	conservative
n	or	no	pizda	conservative
n	ddp	yes	usporiti	inclusive
n	or	no	brassica oleracea	inclusive
n	qas	no	konformizam	inclusive
n	qas	no	lunjati	conservative
n	asm	no	bob	inclusive
n	cds	no	bolećivost	conservative
n	an	no	midges	inclusive
n	an	no	selachimorpha	inclusive
n	an	no	mollusca	inclusive
n	cds	no	pompousness	conservative
n	svp	no	fizička privlačnost	inclusive
n	dmc	yes	besposličar	conservative
n	qas	no	parazit	inclusive
n	cds	no	snob	conservative
n	cds	no	počinitelja	inclusive
n	cds	no	kukavičluk	conservative
n	cds	no	lopovi	inclusive
n	cds	no	conventicle	inclusive
n	cds	no	tla	inclusive
n	an	no	stupidnost	conservative
n	an	no	escargots	inclusive
n	asm	no	testisa	inclusive
n	cds	no	barbarski	conservative
n	cds	no	bandi	inclusive
n	re	no	pljačkaš	inclusive
n	qas	no	stanar uzgoj	inclusive
n	asf	no	changeling	conservative
n	re	no	čedomorstvo	inclusive
n	asm	no	polje grah	inclusive
n	or	no	tikva	inclusive
n	re	no	otmica	inclusive
n	cds	no	splashiness	inclusive
n	qas	no	zbrka	inclusive
n	ddp	yes	fauna	inclusive
n	cds	no	štreber	conservative
n	qas	no	barokna arhitektura	inclusive
n	cds	no	banda	conservative
a	is	yes	oskudan	inclusive
n	qas	no	biznismen	inclusive
n	asm	no	falusa	inclusive
n	ps	yes	bugarski	inclusive
n	cds	no	bellyacher	conservative
n	pa	yes	barbara	conservative
n	asf	no	kreten	conservative
n	ddf	yes	gadnost	inclusive
n	ddf	yes	patuljak	conservative
n	dmc	yes	varalica	conservative
n	ddf	yes	slijepac	inclusive
n	pa	yes	zagovornik	inclusive
n	cds	no	zbrkanost	inclusive
v	qas	no	sprtljati	conservative
n	pa	yes	ribarnice	inclusive
n	an	no	rentboy	conservative
n	ps	yes	interfertility	inclusive
n	re	no	blaćenje	inclusive
n	cds	no	publika	inclusive
n	svp	no	dosada	inclusive
n	om	no	gay	conservative
n	cds	no	nepodopština	inclusive
n	an	no	cimicidae	inclusive
n	cds	no	obrnutom turvyness	inclusive
n	asf	no	dumbass	conservative
n	an	no	cootie	inclusive
n	pa	yes	pastirica	inclusive
n	cds	no	beba	inclusive
n	ddp	yes	intelektualno onemogućen	inclusive
n	dmc	yes	dillydallier	conservative
n	cds	no	policajaca	conservative
n	cds	no	lihvarenja	inclusive
n	cds	no	tračibaba	conservative
n	or	no	govnar	conservative
n	cds	no	moaner	conservative
n	cds	no	idolopoklonstvo	inclusive
n	or	no	fastidiousness	inclusive
n	asm	no	imbecil	inclusive
n	is	yes	lišen	inclusive
n	dmc	yes	tako i tako	conservative
n	svp	no	tjelesna privlačnost	inclusive
n	an	no	bufo	inclusive
n	asm	no	jebati	conservative
n	svp	no	motiv škrtca	conservative
n	pr	no	prodaja tijela	conservative
n	re	no	gusara	inclusive
n	svp	no	škrt	inclusive
n	asf	no	codswallop	conservative
n	cds	no	dogmatizam	conservative
n	ps	yes	mongoloidi	conservative
n	re	no	stavljanjem na smrt	inclusive
n	cds	no	mešetar	inclusive
n	pr	no	grlo	inclusive
n	ddp	yes	twaddler	conservative
a	ddf	yes	rugoban	conservative
n	cds	no	amateurishness	conservative
n	cds	no	newspaperwoman	inclusive
v	cds	no	usahnuti	inclusive
n	an	no	puža	inclusive
n	an	no	moue	inclusive
n	re	no	ubica	inclusive
n	svp	no	nadmenost	conservative
n	ddf	yes	invaliditetom	inclusive
n	asm	no	budalaština	conservative
n	cds	no	obmanjivanje	inclusive
a	cds	no	bespravan	inclusive
n	ddp	yes	barbarski	conservative
n	qas	no	pristaša	inclusive
n	ddp	yes	oštećenja mozga	inclusive
n	svp	no	tvrdica	inclusive
n	cds	no	ljubitelj	inclusive
n	pr	no	muške prostitucije	conservative
n	cds	no	nimfomanija	inclusive
n	ddp	yes	cjepanica	conservative
n	ps	yes	idiot	conservative
n	ps	yes	zulu	inclusive
n	pa	yes	grobar	inclusive
n	cds	no	moneylenders	inclusive
n	svp	no	samopoštovanje	conservative
n	cds	no	blabbermouth	conservative
n	cds	no	književni hack	conservative
n	cds	no	zeloti	inclusive
n	cds	no	kolovođa	inclusive
n	cds	no	imbecil	inclusive
n	cds	no	balvan	conservative
n	re	no	kazneno	inclusive
a	dmc	yes	zla	conservative
n	ps	yes	uprooter	conservative
n	dmc	yes	beskućnik	inclusive
n	cds	no	rod	inclusive
n	cds	no	sicilijanski mafijaški	inclusive
n	svp	no	gurman	conservative
n	pr	no	bludničenje	inclusive
n	qas	no	griješiti	inclusive
n	dmc	yes	imitacija	inclusive
n	cds	no	klana	inclusive
n	qas	no	barbar	conservative
n	cds	no	podmitljivost	inclusive
n	ddp	yes	changelings	inclusive
n	ddp	yes	šupak	conservative
n	pr	no	hetaera	inclusive
n	an	no	ovca	inclusive
n	cds	no	podvala	inclusive
n	cds	no	zatvorski čuvar	inclusive
n	re	no	odmetnik	inclusive
n	cds	no	groveler	conservative
n	cds	no	grunge	inclusive
n	re	no	objeda	conservative
n	cds	no	vjerske diskriminacije	inclusive
n	cds	no	jeftinom romana	inclusive
n	dmc	yes	pehist	inclusive
n	asf	no	glupost	conservative
n	cds	no	zbunjujuće pitanje	conservative
n	cds	no	plašljivac	conservative
n	an	no	fukara	conservative
n	ddp	yes	motherfucker	conservative
n	cds	no	vreva	inclusive
n	an	no	krave	inclusive
n	ps	yes	hibrid	inclusive
v	qas	no	maltretirati	conservative
n	ps	yes	crno osoba	inclusive
n	is	yes	siromašni ljudi	inclusive
n	an	no	psa	inclusive
n	dmc	yes	zločinačka	conservative
n	qas	no	kiks	inclusive
n	ddp	yes	nepromišljenost	inclusive
n	ps	yes	crnac	inclusive
n	ps	yes	hebraism	inclusive
n	cds	no	masonstvo	inclusive
n	cds	no	relikvije	inclusive
n	asm	no	avifauna	inclusive
n	an	no	mikro-organizam	inclusive
n	re	no	difamacija	conservative
n	an	no	tvrdica	conservative
n	re	no	klevetanje	inclusive
n	an	no	bubašvaba	inclusive
n	cds	no	fukara	conservative
n	cds	no	lihvarski kredit	inclusive
n	ps	yes	mestik	conservative
n	om	no	poove	conservative
n	pr	no	inoča	inclusive
n	cds	no	codswallop	conservative
n	qas	no	neuspjeh	inclusive
n	dmc	yes	delinkvent	conservative
n	qas	no	freeloader	conservative
n	an	no	aljkavo osoba	conservative
n	an	no	neumoljivost	conservative
n	ddp	yes	gomila	conservative
n	cds	no	obitelji	inclusive
n	qas	no	dar-mar	inclusive
n	pa	yes	grubijan	conservative
n	cds	no	finagler	conservative
n	cds	no	blackballing	inclusive
n	dmc	yes	zlotvor	inclusive
n	asf	no	stupidnost	conservative
n	an	no	scorpionfish	inclusive
n	cds	no	gossiper	conservative
n	dmc	yes	trut	conservative
v	qas	no	mučiti	conservative
n	svp	no	nevaljalac	conservative
n	an	no	limacidae	inclusive
n	ddp	yes	barbari	conservative
n	dmc	yes	tramps	conservative
n	cds	no	pod-klan	inclusive
n	an	no	tovar	inclusive
n	asf	no	igra karata ili domina	conservative
n	an	no	helix pomatia	inclusive
n	cds	no	kriminalne aktivnosti	inclusive
n	an	no	krmče	inclusive
n	re	no	prijestupnika	inclusive
n	an	no	folderol	conservative
n	dmc	yes	član organizovane bande	inclusive
n	ps	yes	barbarski	conservative
n	svp	no	invidia	inclusive
n	svp	no	averzija	inclusive
n	an	no	neznalica	conservative
n	an	no	stari konj	inclusive
n	an	no	igra karata ili domina	conservative
n	an	no	fulvus	inclusive
n	dmc	yes	lowlife	conservative
a	cds	no	nezakonit	inclusive
n	re	no	delinkvent	conservative
n	dmc	yes	pristojnost	inclusive
n	pa	yes	advokat	inclusive
n	cds	no	oholosti	conservative
n	an	no	gallus gallus	inclusive
n	ps	yes	crnca	inclusive
n	ps	yes	romi	inclusive
n	re	no	mučitelj	inclusive
n	dmc	yes	barbar	conservative
n	an	no	lowlife	conservative
n	an	no	caprinae	inclusive
v	qas	no	namazati	inclusive
n	cds	no	mystifier	conservative
n	ddp	yes	neobrazovanost	conservative
n	an	no	equus asinus	inclusive
v	cds	no	preminuti	inclusive
n	an	no	animirati bića	inclusive
n	pa	yes	odvjetnik	inclusive
n	qas	no	laže	conservative
n	pa	yes	isusovac	inclusive
n	an	no	vulgarnosti	conservative
n	an	no	krokodili	inclusive
n	asm	no	izdanak	inclusive
n	pa	yes	odvjetnika	inclusive
n	ddp	yes	analphabetic	inclusive
n	cds	no	komunalnog otpada	conservative
n	re	no	traducer	conservative
n	qas	no	industrijalaca	inclusive
n	om	no	transvestitism	inclusive
n	cds	no	budalaština	conservative
a	om	no	raznolik	inclusive
n	pr	no	najam dječak	conservative
n	an	no	kokošje meso	inclusive
n	cds	no	cosa nostra	conservative
n	asm	no	doofus	conservative
n	qas	no	daščara	inclusive
n	ddp	yes	ludost	conservative
n	cds	no	štos	inclusive
n	cds	no	fascista	inclusive
n	an	no	kukci	inclusive
n	an	no	mikroorganizmi	inclusive
n	an	no	raga	inclusive
n	an	no	neintelektualac	conservative
n	re	no	tat	inclusive
n	ps	yes	hebrej	inclusive
n	om	no	ipsilateral	inclusive
n	re	no	djelo	inclusive
n	pa	yes	akademik	inclusive
n	cds	no	zelenaštvo	inclusive
n	cds	no	povlađivati	conservative
a	is	yes	siromašnih	inclusive
n	asm	no	tupoglavost	conservative
n	cds	no	narodne mase	inclusive
a	cds	no	nedopušten	inclusive
n	svp	no	škrtarenje	conservative
n	dmc	yes	ništarija	inclusive
n	an	no	pipistrellus	inclusive
n	svp	no	dilly-dallier	conservative
n	cds	no	zajmodavac	inclusive
n	pr	no	prostituiranje	inclusive
n	asf	no	glupan	conservative
n	re	no	plagiarize	inclusive
n	qas	no	pogriješiteljem	conservative
n	cds	no	površnosti	inclusive
n	cds	no	fora	inclusive
n	an	no	parazitske stjenice	inclusive
v	qas	no	zbrljati	conservative
n	dmc	yes	homunculi	inclusive
n	cds	no	skitnica	conservative
n	an	no	larva	inclusive
n	dmc	yes	etika	inclusive
v	qas	no	prtljati	conservative
n	qas	no	retorički	inclusive
n	dmc	yes	hahar	conservative
n	cds	no	cacography	inclusive
n	cds	no	reakcionaran	conservative
v	cds	no	naklapati	inclusive
n	qas	no	stračara	inclusive
n	dmc	yes	brod drugog reda	conservative
n	ps	yes	crnci	inclusive
n	an	no	vipera	inclusive
n	cds	no	svjetina	inclusive
n	cds	no	šaljivčina	inclusive
n	cds	no	murjak	conservative
n	ddf	yes	nanus	conservative
n	dmc	yes	hudoba	conservative
n	cds	no	oholost	inclusive
n	qas	no	industrijalac	inclusive
n	ps	yes	kreten	conservative
n	cds	no	narcisizam	inclusive
n	an	no	gubica	inclusive
n	asm	no	riba	inclusive
n	or	no	peder	conservative
n	pr	no	lampyris noctiluca	inclusive
v	qas	no	pokrpati	inclusive
n	pa	yes	zastupnik	inclusive
n	re	no	silovanja	conservative
n	cds	no	fop	inclusive
n	cds	no	potkupljiv	inclusive
n	ps	yes	barbari	conservative
n	cds	no	krug	inclusive
n	ddp	yes	tupoglavost	conservative
n	an	no	mosquitoe	inclusive
n	re	no	ocrnjivanje	conservative
n	re	no	ucjenjuje	conservative
n	re	no	ubojice	inclusive
n	pa	yes	kočijaš	inclusive
n	svp	no	umišljenost	conservative
n	qas	no	sodbuster	inclusive
n	an	no	carcharodon	inclusive
n	svp	no	cheapskate	conservative
n	dmc	yes	ne-račun	conservative
n	re	no	raptio	inclusive
n	cds	no	dastardliness	conservative
n	re	no	prljavi novac	inclusive
n	an	no	krpelji	inclusive
n	dmc	yes	Ćudoređe	inclusive
n	or	no	homophile	conservative
n	re	no	seksualne prijestupe	inclusive
n	cds	no	žigolo	inclusive
n	pr	no	šljake	conservative
n	dmc	yes	zgubidanski	conservative
n	cds	no	camorra	inclusive
n	an	no	phthiraptera	inclusive
n	re	no	sila	inclusive
n	re	no	kaljanje	conservative
n	dmc	yes	luda	inclusive
n	an	no	kunić	inclusive
n	ddp	yes	nonsensicality	conservative
n	pr	no	prostituiranje	conservative
n	cds	no	časnik	inclusive
n	cds	no	kradljivac	inclusive
n	cds	no	pronicljivost	inclusive
n	cds	no	jerking off	conservative
n	cds	no	skorojević	inclusive
n	an	no	pajcek	inclusive
n	cds	no	kupleraj	inclusive
n	cds	no	vočić	conservative
n	cds	no	horda	conservative
n	an	no	lopovluk	conservative
n	cds	no	pokvarenost	conservative
n	svp	no	drskost	conservative
n	re	no	sȉlovānje	conservative
n	an	no	hulja	conservative
n	cds	no	git	conservative
n	an	no	krava	inclusive
n	cds	no	plemenskim društvima	inclusive
n	svp	no	čama	inclusive
n	an	no	glupan	conservative
v	cds	no	ćeretati	inclusive
n	cds	no	zloća	conservative
n	an	no	insekt	inclusive
n	asm	no	idiotarija	conservative
n	cds	no	pedagog	inclusive
n	re	no	stickup	inclusive
n	an	no	pijetao	inclusive
n	dmc	yes	prijevare	conservative
n	cds	no	hibrid	inclusive
n	an	no	metazoans	inclusive
n	an	no	ajkula	inclusive
v	cds	no	zvocati	inclusive
n	cds	no	fašisti	conservative
n	pa	yes	kontrolora	inclusive
n	or	no	gej	conservative
n	an	no	nanus	conservative
n	ddp	yes	blesavost	inclusive
v	re	no	zlostavljati	inclusive
n	an	no	šljam torba	conservative
n	ps	yes	crncem	conservative
n	svp	no	nadutost	conservative
n	svp	no	pridefulness	inclusive
n	cds	no	taštine	conservative
n	cds	no	narcista	inclusive
n	an	no	poulet	inclusive
n	an	no	domaći psi	inclusive
n	ddp	yes	dumbass	conservative
n	an	no	pillager	inclusive
n	dmc	yes	chawbacon	conservative
n	svp	no	gnjev	conservative
n	svp	no	gourmandizer	conservative
n	asm	no	usporiti	inclusive
a	ddf	yes	odbojan	conservative
n	an	no	jegulje	inclusive
n	om	no	gej	inclusive
n	an	no	pipistrelle	inclusive
n	cds	no	psina	conservative
n	cds	no	dostavljač	conservative
n	dmc	yes	razbojnik	conservative
n	an	no	kozje mlijeko	inclusive
n	an	no	raunch	conservative
n	om	no	homoeroticism	inclusive
n	an	no	anuran	inclusive
n	asm	no	wanker	conservative
n	cds	no	fundamentalističkih	inclusive
n	cds	no	samovoljnost	conservative
n	an	no	buva	inclusive
n	cds	no	mafiosi	conservative
n	qas	no	terevenčiti	inclusive
n	cds	no	casino	inclusive
n	cds	no	fašizam	conservative
n	re	no	korporativne zloporabe	inclusive
n	dmc	yes	nemoralno	inclusive
n	cds	no	reakcionar	conservative
n	svp	no	taština	conservative
n	ddp	yes	pudden-glava	conservative
n	re	no	financijske zloporabe	inclusive
n	re	no	kriminalaca	inclusive
n	re	no	zločine	inclusive
n	re	no	kriminalnih aktivnosti	inclusive
v	cds	no	brbljati	inclusive
n	qas	no	loša izrada	inclusive
n	cds	no	mafija	conservative
n	an	no	zavodnica	conservative
n	qas	no	sljedbenici	inclusive
n	cds	no	provodadžija	inclusive
n	cds	no	vagona vlaka	inclusive
v	asm	no	općiti	conservative
n	om	no	anatomski izrazi za smještaj	inclusive
n	pr	no	kurvarluk	conservative
n	cds	no	prelat	inclusive
n	an	no	žohar	inclusive
n	re	no	mafijaša	conservative
n	ddp	yes	doofus	conservative
n	an	no	pseto	inclusive
n	cds	no	dijete	inclusive
n	cds	no	superbia	conservative
n	cds	no	mješanac	inclusive
n	qas	no	koliba	inclusive
n	an	no	morski psi	inclusive
n	qas	no	trgovkinja	inclusive
n	ddp	yes	hooey	inclusive
n	pa	yes	ribarnica	inclusive
n	qas	no	šupa	inclusive
n	pr	no	bos taurus	inclusive
n	re	no	terorizam	conservative
n	re	no	pljačkaši	inclusive
n	om	no	homoseksualac	inclusive
n	ps	yes	glupan	conservative
n	cds	no	olajavanje	inclusive
v	cds	no	sahnuti	inclusive
n	re	no	silovatelj	conservative
n	cds	no	sicilijanski mafijaški	conservative
n	ps	yes	usporiti	conservative
n	cds	no	instruktora	inclusive
n	cds	no	moneylending	inclusive
n	cds	no	osoba koja ispašta tuđe greške	conservative
n	om	no	dame	inclusive
n	ps	yes	žuti karton	inclusive
n	pr	no	ljubavnica	conservative
n	asm	no	kesten	inclusive
n	cds	no	svodnik	conservative
n	an	no	anurans	inclusive
n	pr	no	pištolj moll	inclusive
n	re	no	terorist	conservative
n	an	no	equus africanus asinus	inclusive
n	cds	no	novinar	inclusive
a	ddf	yes	slijep	inclusive
n	asf	no	panj	conservative
n	pr	no	seksualnih usluga	conservative
n	qas	no	uništavanje	conservative
n	cds	no	djelo	inclusive
n	asm	no	grašak	inclusive
n	cds	no	chawbacon	conservative
n	ddp	yes	microcephalic	inclusive
n	cds	no	blackball	inclusive
n	pr	no	Štakori	inclusive
n	asm	no	hrvatski grah	inclusive
n	dmc	yes	varljiv	conservative
n	svp	no	minginess	conservative
n	cds	no	masa	conservative
n	cds	no	smeća	inclusive
n	cds	no	družina	inclusive
n	cds	no	bagnio	inclusive
a	an	no	škrt	conservative
n	ddp	yes	stvorenje	inclusive
a	ddp	yes	tup	conservative
n	cds	no	zidarstva	inclusive
n	qas	no	smjesa	inclusive
n	re	no	ucjena	conservative
n	svp	no	nesnošljivost	conservative
n	pa	yes	uredski radnik	inclusive
n	dmc	yes	skitnice	inclusive
n	dmc	yes	nemoral	conservative
a	dmc	yes	grješan	conservative
n	an	no	mekušac	inclusive
n	dmc	yes	vrdalama	conservative
n	qas	no	običan čovjek	inclusive
n	om	no	drag show	inclusive
n	cds	no	idiot	inclusive
n	asm	no	lakovjernost	conservative
n	ps	yes	negroidne	inclusive
n	is	yes	dronja	conservative
n	ddp	yes	stupidnost	conservative
n	pa	yes	pobornik	inclusive
n	re	no	ndrangheta	inclusive
n	ddp	yes	zaostalost	inclusive
n	or	no	punctiliousness	inclusive
n	cds	no	lav	inclusive
n	svp	no	nepristojan	inclusive
n	ddp	yes	budalaština	conservative
n	dmc	yes	gangster	inclusive
a	ddf	yes	loše	inclusive
a	om	no	neuobičajen	inclusive
n	asm	no	europska grah	inclusive
n	an	no	gusar	inclusive
n	cds	no	bande kulture	conservative
n	an	no	siphonaptera	inclusive
n	qas	no	ectoparasites	inclusive
n	cds	no	lihvarenje	conservative
n	cds	no	prljavštine	inclusive
n	an	no	hoax	conservative
n	svp	no	niggardness	conservative
n	asm	no	nikogović	conservative
n	cds	no	chiseler	conservative
n	re	no	kaznenih djela	inclusive
n	asm	no	ludost	conservative
n	pa	yes	barbari	conservative
n	pr	no	bludničenje	conservative
n	svp	no	srdžba	conservative
n	cds	no	deseci	inclusive
n	an	no	zec	inclusive
a	dmc	yes	nećudoredan	conservative
v	cds	no	natezati se	inclusive
n	cds	no	tužno vreća	conservative
n	om	no	caudally	inclusive
