pos	category	stereotype	lemma	level
n	pr	no	زانية	conservative
n	an	no	العلجوم الأوروبي	inclusive
n	cds	no	وغير مغسولة كبيرة	conservative
n	ddp	yes	بليدات	conservative
n	cds	no	شخص ريفى أخرق	conservative
n	pa	yes	أستاذ فخري	inclusive
a	pa	yes	السياسية	inclusive
n	an	no	volaille	inclusive
n	svp	no	الأبله قبالة	conservative
n	cds	no	ballup	inclusive
n	cds	no	شرطي	conservative
n	an	no	غير كفء شخص	conservative
n	ddp	yes	القماءة	inclusive
n	pa	yes	sheepherder	inclusive
n	re	no	إرهابية	conservative
n	or	no	رأس	inclusive
n	an	no	الحتمية	conservative
n	re	no	النذل	inclusive
n	cds	no	التدين	inclusive
n	dmc	yes	النصاب	conservative
n	re	no	قاطع طريق	inclusive
n	qas	no	منزل اللوحة	inclusive
n	cds	no	دجال	conservative
n	cds	no	العشيرة	inclusive
n	ddp	yes	جهالة	conservative
n	svp	no	الإستكبار	conservative
n	asm	no	أحمق	inclusive
n	cds	no	أغبياء	inclusive
n	pa	yes	راعي غنم	inclusive
n	cds	no	رجعيه	conservative
n	an	no	crocodylidae	inclusive
n	om	no	الميول المثلية	inclusive
n	cds	no	مياه الصرف الصحي	inclusive
n	an	no	جنون	inclusive
n	dmc	yes	فسوق	inclusive
n	qas	no	همجي	conservative
n	om	no	فتى	inclusive
n	svp	no	جنون	conservative
n	ddp	yes	أمي	inclusive
n	cds	no	الأصولية الدينية	inclusive
n	an	no	ديدان	inclusive
n	an	no	هجمات القرش	inclusive
n	dmc	yes	rakehell	conservative
n	an	no	كلب familiaris	inclusive
n	ps	yes	أغبياء	conservative
n	re	no	عمل من أعمال الإرهاب	conservative
n	cds	no	phratry	inclusive
n	pr	no	جراره	inclusive
n	ps	yes	البربرية	conservative
n	ps	yes	السود	inclusive
n	an	no	الضبع	inclusive
n	dmc	yes	chiseller	conservative
a	dmc	yes	زائف	conservative
n	ps	yes	القميء	conservative
n	pa	yes	البرابرة	conservative
n	cds	no	مياه المجاري	inclusive
n	cds	no	الفوضى	conservative
n	an	no	mollusca	inclusive
n	qas	no	تابع	inclusive
n	re	no	villainess	conservative
n	pa	yes	المحامي	inclusive
n	pa	yes	حوذي	inclusive
n	pr	no	عشيقة	conservative
n	cds	no	الأتباع	conservative
n	pr	no	الخزعبلات	conservative
n	ddp	yes	animal	inclusive
n	pr	no	أحد رجال الحاشية	inclusive
n	an	no	الحمار المحلية	inclusive
n	pa	yes	أستاذ جامعي	inclusive
n	svp	no	غرور	conservative
n	re	no	إساءة	inclusive
n	cds	no	بيت الأدب	inclusive
n	an	no	تمساحيات	inclusive
n	dmc	yes	جيد مقابل لا شيء	conservative
n	pa	yes	academicism	inclusive
n	om	no	من نفس الجنس	inclusive
n	dmc	yes	مهرّجون	inclusive
n	svp	no	فرط التغذية	inclusive
n	svp	no	طمع	inclusive
n	cds	no	الماسونيين	inclusive
n	an	no	جنس pipistrellus	inclusive
n	cds	no	إزدراء	inclusive
n	qas	no	طفيل	inclusive
n	svp	no	سكون	inclusive
n	ddp	yes	مملكة الحيوانات	inclusive
n	cds	no	معنى كلمة مافيا	inclusive
n	dmc	yes	التشرد	inclusive
n	qas	no	المتخبط	conservative
n	qas	no	همج	inclusive
n	cds	no	خطأ مربك	inclusive
n	pa	yes	موظفين ذوي الياقات البيضاءالموظفين ذوي الياقات البيضاء	inclusive
n	pa	yes	أستاذ إإكستروردينريوس	inclusive
n	ddp	yes	عوام	conservative
n	cds	no	قرابة	inclusive
n	ddp	yes	analphabetic	inclusive
n	re	no	لcalunnia	inclusive
n	ddp	yes	مأفون	conservative
n	an	no	القرش الأبيض الكبير	inclusive
n	cds	no	الخاضع	conservative
n	cds	no	هرير	conservative
n	re	no	لعبة حرامي	inclusive
n	pr	no	الجرذ	inclusive
n	cds	no	الفساد	conservative
n	svp	no	الجشع	inclusive
n	om	no	شمار	inclusive
n	asm	no	الفول	inclusive
n	asf	no	لينة اللمس	conservative
n	qas	no	البليغ	inclusive
n	qas	no	تجسس	inclusive
n	cds	no	النفايات البلدية	conservative
n	ps	yes	اليهودي	inclusive
n	re	no	حظر	inclusive
n	ps	yes	استبدل	conservative
n	cds	no	جريمه	inclusive
n	cds	no	تسليم المفتاح	inclusive
n	an	no	ضفدعة	inclusive
n	or	no	يقطين	inclusive
n	re	no	القرصنة	inclusive
n	cds	no	الشقي	inclusive
n	ps	yes	فنداليون	inclusive
n	cds	no	المتعصبون	inclusive
n	ddp	yes	الغباوة	conservative
n	cds	no	newswriter	inclusive
n	qas	no	قطب	inclusive
v	asm	no	فَعَلَ جِنْس	conservative
n	asm	no	بيضة	inclusive
n	is	yes	متسول	inclusive
n	an	no	دجاجه	inclusive
n	cds	no	ضابط شرطة	conservative
n	an	no	حلوف	inclusive
n	re	no	قاتلة	inclusive
n	cds	no	مهذب	inclusive
n	cds	no	عصابات الشوارع	inclusive
n	dmc	yes	كذب	inclusive
n	ddp	yes	المتردد	conservative
n	om	no	ألية	inclusive
n	re	no	معاملة سيئة	inclusive
n	cds	no	سرقه	inclusive
n	an	no	اسكارجوتس	inclusive
n	an	no	مواشي	inclusive
n	cds	no	نفضة حالا	conservative
n	cds	no	كذب	conservative
n	pr	no	المومس	conservative
n	ddp	yes	عامة	conservative
n	asf	no	muttonhead	conservative
n	cds	no	الفاشستية	conservative
n	cds	no	تجمع	conservative
n	qas	no	الفلاح	inclusive
n	ddp	yes	غباوة	inclusive
n	qas	no	طبقة	inclusive
n	dmc	yes	زيف	inclusive
n	svp	no	شهوانية	inclusive
n	dmc	yes	المتكاسل	conservative
n	an	no	باعوضة	inclusive
n	cds	no	الأنانية	conservative
n	an	no	حنكليس	inclusive
n	re	no	جنحة	inclusive
n	ddp	yes	حزين كيس	conservative
n	an	no	المومس	conservative
n	svp	no	slothfulness	inclusive
n	om	no	شاذّ جِنسِيًا	inclusive
n	an	no	بخيلة	conservative
n	ddp	yes	اغبى شخص في العالم	conservative
n	ddf	yes	قزم	conservative
n	cds	no	سجان	inclusive
n	cds	no	كامريلا	inclusive
n	cds	no	طفل رضيع	inclusive
n	pr	no	الجنس التجاري	inclusive
n	svp	no	gourmandizer	inclusive
n	re	no	العنف الجنسي	inclusive
a	dmc	yes	خاطئ	conservative
n	asf	no	أغبياء	conservative
n	qas	no	خصيتان	inclusive
n	re	no	الإرهابي	inclusive
n	re	no	sicilian mafia	inclusive
n	cds	no	مدرب الجريمة	inclusive
n	re	no	المغتصب	conservative
n	dmc	yes	مُبَذِّر	inclusive
n	cds	no	ماسوني	inclusive
n	an	no	القراد	inclusive
n	pa	yes	مراقب	inclusive
n	qas	no	رعيه	inclusive
n	asm	no	قضيب	inclusive
n	re	no	جاني	inclusive
n	an	no	العث	inclusive
n	ps	yes	الزولو	inclusive
n	cds	no	أقرض بالربا	inclusive
n	pa	yes	العريف	inclusive
n	asm	no	أبله	inclusive
n	an	no	ضفادع	inclusive
n	an	no	الأبله	conservative
n	cds	no	حقر	conservative
n	qas	no	النظام الطبقي المتحجر	inclusive
n	cds	no	نرجسية	inclusive
n	cds	no	النفايات المنزلية	inclusive
n	re	no	كامورا	inclusive
n	asm	no	فول واسعة النبات	inclusive
n	or	no	الشمر	inclusive
n	cds	no	chiseller	inclusive
n	cds	no	حرابة	conservative
n	qas	no	مأزق	inclusive
n	ps	yes	الوندالي	inclusive
n	cds	no	شفيع	inclusive
n	ps	yes	darkey	conservative
n	qas	no	طفيليات	inclusive
n	cds	no	quidnunc	conservative
n	ps	yes	التقاليد اليهودية،	inclusive
n	an	no	غير المتعلمين شخص	conservative
n	cds	no	المخادع	conservative
n	ddf	yes	قباحة	inclusive
n	an	no	طبل الأحمر	inclusive
n	cds	no	غيك	conservative
n	cds	no	ذنابة	inclusive
n	asf	no	muggins	conservative
n	svp	no	كسل	conservative
n	ps	yes	نيغا	conservative
n	ps	yes	أسود،	inclusive
n	an	no	البغبغان	inclusive
n	an	no	الأغنام المحلية	inclusive
n	an	no	الارانب	inclusive
n	an	no	لحوم البقر الماشية	inclusive
n	om	no	مثليه جنسيه	inclusive
n	qas	no	أوباش	conservative
n	cds	no	المافيا	inclusive
n	ddp	yes	جهالة	inclusive
n	cds	no	blowhard	conservative
n	qas	no	شخصيات من عالم الأعمال	inclusive
n	om	no	اللواطة	inclusive
n	cds	no	بونر	inclusive
n	an	no	هجر أو نبذ الحبيب	conservative
n	an	no	المكورات الكلبية	inclusive
n	an	no	strigiformes	inclusive
n	re	no	رجل عصابة	inclusive
n	cds	no	حرامي	inclusive
n	cds	no	مغفل	conservative
n	asm	no	عير	conservative
n	dmc	yes	منحوس	inclusive
n	cds	no	كتل	inclusive
n	an	no	الماشية المحلية	inclusive
v	asm	no	نكح	conservative
n	ddp	yes	أحمق	inclusive
n	ddp	yes	معتوه	conservative
n	an	no	كلب الذئبة	inclusive
n	qas	no	كذب	conservative
v	cds	no	تآمر	inclusive
n	pr	no	ثيران	inclusive
n	asm	no	خصيه	inclusive
n	an	no	الكلب القذر	conservative
n	an	no	الصالحة للأكل الحلزون	inclusive
a	ddf	yes	عمياء	inclusive
n	cds	no	الرداءة	conservative
n	qas	no	يخطيء	inclusive
n	dmc	yes	جبنة موزاريلا	inclusive
n	pr	no	العاهرات	conservative
n	re	no	ندرانجيتا	inclusive
n	an	no	فراسه	inclusive
n	re	no	تاريخ الاغتصاب	conservative
n	cds	no	خذل	inclusive
n	cds	no	الرفيع الثقافة	inclusive
n	cds	no	peons	inclusive
n	om	no	مثليون جنسيا	conservative
n	ddp	yes	محتال	conservative
n	ps	yes	المسنيزو	conservative
n	dmc	yes	موزاريلا	inclusive
n	pa	yes	المحاسبون	inclusive
n	dmc	yes	الفجور	inclusive
n	cds	no	عوام	conservative
n	cds	no	منع	inclusive
n	ps	yes	يهودي	inclusive
n	an	no	بعوضيات	inclusive
n	re	no	plagiarization	inclusive
n	pr	no	عاهرة	inclusive
n	svp	no	بخيلة	conservative
n	ps	yes	زولو	inclusive
n	cds	no	الإستكبار	conservative
n	cds	no	مافيا	inclusive
n	cds	no	راحة العام	inclusive
n	an	no	الرقعه	conservative
n	dmc	yes	متجول	inclusive
n	svp	no	الكسل	inclusive
n	svp	no	بخل	inclusive
n	is	yes	القسم من الفقر	inclusive
n	or	no	عليل	conservative
n	ddp	yes	البخيل	conservative
n	asm	no	ذكر	inclusive
n	asm	no	nooky	conservative
n	ddp	yes	الأبله	inclusive
n	qas	no	بارونات	inclusive
n	svp	no	شره	inclusive
n	an	no	كايمان	inclusive
n	an	no	شخص ردئ	conservative
n	cds	no	بائع بضائع قديمة	conservative
n	cds	no	drainage	inclusive
n	pr	no	عاهرة الكراك	inclusive
n	an	no	infauna	inclusive
n	re	no	السارق	inclusive
v	asm	no	اتصل جنسيا	conservative
n	ddp	yes	تأخير	conservative
n	re	no	banditti	inclusive
n	qas	no	أعمال أمريكي	inclusive
n	om	no	الحمار	inclusive
n	ddp	yes	أسير	inclusive
n	cds	no	سطحية	inclusive
n	an	no	مملكة الحيوان	inclusive
n	cds	no	المثقف	conservative
n	cds	no	المرابي	inclusive
n	an	no	shark attack	inclusive
n	ps	yes	هيسبنيك	inclusive
n	re	no	افتراء كيدي	inclusive
n	cds	no	تكبر	conservative
n	pr	no	العثة يتخلله	inclusive
n	an	no	خِنّوْص	inclusive
n	dmc	yes	برابرة	conservative
n	om	no	خنيث	inclusive
n	an	no	بَقّة	inclusive
n	svp	no	الفخر	inclusive
n	svp	no	الملل	inclusive
n	an	no	الخدع	conservative
n	cds	no	villainess	conservative
n	an	no	دُودَة	inclusive
n	cds	no	وسخ	inclusive
a	dmc	yes	خَرّاص	conservative
n	asm	no	غباء	conservative
a	ddp	yes	أحمق	conservative
n	an	no	العلاجيم	inclusive
n	ddp	yes	ثرثار	inclusive
n	ps	yes	منغولي	conservative
n	dmc	yes	فساد	inclusive
n	or	no	المغفل	conservative
n	ps	yes	التقاليد اليهودية	inclusive
n	pa	yes	أستاذ مساعد	inclusive
n	an	no	نهاب	conservative
n	or	no	الدقه في المواعيد	inclusive
n	cds	no	تحسين النوع النباتي	inclusive
n	cds	no	الرجعية	conservative
n	cds	no	حفار	inclusive
n	ddf	yes	شل	inclusive
n	asm	no	الحماقة	conservative
n	an	no	البومة،	inclusive
n	om	no	عجز	inclusive
n	svp	no	اللا مبالاة	inclusive
n	svp	no	تافه	conservative
n	an	no	البقيات	inclusive
n	om	no	المقابل	inclusive
v	re	no	سرق	inclusive
n	pa	yes	أستاذ العادية	inclusive
n	ps	yes	سوداء	inclusive
n	cds	no	لص	conservative
n	dmc	yes	الجلف	conservative
n	an	no	crocodylia	inclusive
n	cds	no	اهل	inclusive
n	pa	yes	قاعة بورتر	inclusive
n	is	yes	villainess	conservative
n	asm	no	بازيلاء	inclusive
n	an	no	الدجاج	inclusive
n	an	no	عث	inclusive
n	is	yes	فقراء	inclusive
n	dmc	yes	مختلق	conservative
n	cds	no	بهتان	inclusive
n	an	no	العثة يتخلله	inclusive
n	asm	no	أحمق	conservative
n	om	no	سيدتي	inclusive
n	asm	no	بلادة	conservative
n	re	no	تشهيرية	inclusive
n	ddp	yes	القميء	inclusive
n	qas	no	قبعة سيئة	conservative
n	an	no	ثُور	inclusive
n	dmc	yes	المارقة	conservative
n	dmc	yes	كافر	conservative
n	cds	no	مولود	inclusive
n	asm	no	ithyphallic	inclusive
n	an	no	سخيف pamby	conservative
n	om	no	شهوة الملابس النسائية	inclusive
n	ddp	yes	rumourmonger	conservative
n	dmc	yes	أخلاقيات	inclusive
n	dmc	yes	ريفي	conservative
n	om	no	الكعك	inclusive
n	or	no	دباء	inclusive
n	qas	no	الرعية الكنسية	inclusive
n	re	no	مغتاب	conservative
n	cds	no	لجنة	inclusive
n	pa	yes	أستاذ	inclusive
n	cds	no	الفاشيين	conservative
n	cds	no	المتهرب	conservative
n	cds	no	مصورون صحفيون	inclusive
n	or	no	خِيَار	inclusive
n	cds	no	لا أدري ما أعمل	conservative
n	ps	yes	بدوي	inclusive
n	ddp	yes	metazoa	inclusive
n	dmc	yes	الأخلاق	inclusive
n	dmc	yes	يؤسف له	inclusive
n	om	no	crossdress	inclusive
n	an	no	الأبقار	inclusive
n	cds	no	banditti	conservative
n	svp	no	البخيل	conservative
n	an	no	القملة	inclusive
n	re	no	الجنايات	inclusive
n	qas	no	عمارة باروكية	inclusive
n	cds	no	حزين كيس	conservative
n	an	no	إنقليس	inclusive
a	is	yes	غير سعيدة	inclusive
n	dmc	yes	المهرجين	inclusive
n	an	no	hemipteran	inclusive
n	cds	no	حشد	inclusive
n	qas	no	السوق حارس	inclusive
n	cds	no	أبناء القبائل	inclusive
n	an	no	علة السرير	inclusive
n	an	no	برنت أوزة	inclusive
n	svp	no	سخط	inclusive
n	cds	no	مجموعة	inclusive
n	an	no	الطيور الليل	inclusive
n	pa	yes	مُحامٍ	inclusive
n	an	no	بعوض	inclusive
n	cds	no	newspaperman	inclusive
v	qas	no	رقع	inclusive
n	pa	yes	أكاديمي	inclusive
n	an	no	عاهرة	conservative
n	an	no	الصرصوريات	inclusive
n	pr	no	الماشية	inclusive
n	an	no	حلزون	inclusive
n	ddp	yes	shithead	conservative
n	an	no	البرغوث	inclusive
n	an	no	shithead	conservative
n	cds	no	شبكة المياه المالحة	inclusive
n	an	no	الهمجية	inclusive
n	om	no	القاعدية	inclusive
n	an	no	بهيمة	inclusive
n	cds	no	العادة السرية	conservative
n	an	no	hemipteron	inclusive
n	an	no	shote	inclusive
n	qas	no	منظر	inclusive
n	or	no	cuke	inclusive
n	an	no	anguillidae	inclusive
n	cds	no	ممتثل	conservative
n	an	no	أفعى المشتركة	inclusive
n	an	no	بكتيريا	inclusive
n	ddp	yes	أوباش	conservative
n	ps	yes	اليهودية	inclusive
n	ddp	yes	twirp	conservative
n	om	no	الشذوذ الجنسي	inclusive
n	an	no	ماعز	inclusive
n	asm	no	betise	conservative
n	dmc	yes	المغالط	inclusive
n	pr	no	شرموطه	conservative
n	svp	no	معاندة	conservative
n	om	no	مثلي الجنس من الذكور	inclusive
n	an	no	ثعبان الماء	inclusive
n	cds	no	البعثرة	conservative
n	asm	no	فول واسعة	inclusive
n	an	no	الحيوانات	inclusive
n	cds	no	المافيا الإيطالية	conservative
n	cds	no	نسب	inclusive
n	om	no	المتخنثون	inclusive
n	cds	no	splashiness	inclusive
n	an	no	حثالة كيس	conservative
n	qas	no	وظيفة مكتبية	inclusive
n	ddp	yes	عقليا	inclusive
n	svp	no	سلبية	inclusive
n	om	no	مثلية	inclusive
n	cds	no	كبرياء	conservative
v	asm	no	مَارَسَ الجِنْس	conservative
n	cds	no	جنائي	conservative
n	cds	no	الانتهازي	conservative
a	ps	yes	الصينية	inclusive
n	dmc	yes	السارق	conservative
n	svp	no	رغبة جنسية	inclusive
n	dmc	yes	شخص غير مستقر	inclusive
n	or	no	حركة homophile	conservative
n	ddp	yes	صعل	inclusive
n	an	no	الغضب	inclusive
n	ps	yes	برابرة	conservative
n	re	no	معنى كلمة مافيا	inclusive
n	dmc	yes	منافقين	conservative
n	cds	no	عضو في عصابة	conservative
n	ps	yes	أحمق	conservative
n	pr	no	المتودد	inclusive
n	an	no	دجاج	inclusive
n	ddp	yes	metazoans	inclusive
n	svp	no	حسد	inclusive
n	or	no	مثليون جنسيا	conservative
n	re	no	المخادع	inclusive
n	an	no	حلزونة	inclusive
a	svp	no	متعالي	conservative
n	ps	yes	مرقس	conservative
n	cds	no	جبن	conservative
n	cds	no	صرف	inclusive
n	ddf	yes	اعاقة	inclusive
n	cds	no	دفاع	inclusive
n	an	no	حَشَرة	inclusive
n	asm	no	الاصطياد قبالة	conservative
n	cds	no	تحريم	inclusive
n	re	no	سرقه	inclusive
n	svp	no	الغريزه الجنسيه	inclusive
n	asf	no	مارك	conservative
n	cds	no	الرعاع، محرض	conservative
n	ps	yes	غليظ	conservative
n	pr	no	rattus norvegicus	inclusive
n	an	no	blattodea	inclusive
n	cds	no	رجعية	conservative
n	cds	no	السرقه	inclusive
n	an	no	فم الحيوان	inclusive
n	an	no	خنزير	inclusive
n	asm	no	testes	inclusive
n	cds	no	لprocuress	inclusive
n	cds	no	تقع الرجل	conservative
n	ps	yes	negroids	inclusive
n	cds	no	محدث النعمة	inclusive
n	an	no	الببغاء	inclusive
n	an	no	البرغوثيات	inclusive
n	om	no	انقلاب امامي للرحم	inclusive
n	an	no	أتان	inclusive
n	ps	yes	غجر	inclusive
n	re	no	قاتل	inclusive
n	pa	yes	بروفسور	inclusive
n	asm	no	valouse	inclusive
n	cds	no	الاستعلاء	conservative
n	asm	no	الطيور	inclusive
n	qas	no	مناطق نفوذ	inclusive
n	cds	no	فاشستي	conservative
n	an	no	بيسون أوروبي	inclusive
n	cds	no	انطوائي	conservative
n	ps	yes	تهجين الأحياء	inclusive
n	pa	yes	وزير	inclusive
n	an	no	نزهة	inclusive
n	an	no	eurypterid	inclusive
n	cds	no	نرجسيه	inclusive
n	an	no	إوزة	inclusive
n	re	no	القتل من الدرجة الثانية	inclusive
n	cds	no	أومنيوم-gatherum	inclusive
n	ps	yes	مغولية	inclusive
n	cds	no	فضولي-باركر	conservative
n	cds	no	interfertility	inclusive
n	an	no	ثور(حيوان)	inclusive
n	cds	no	الأصولية	inclusive
n	ddp	yes	الأمية	inclusive
n	or	no	خنيث	conservative
n	cds	no	procuress	conservative
n	an	no	الحييوين	inclusive
n	qas	no	طبقة وسطى	inclusive
n	svp	no	شراء شركات	inclusive
n	om	no	نبيلة	inclusive
n	an	no	الأفعوانية berus	inclusive
n	cds	no	وكيل	inclusive
n	dmc	yes	همجي	conservative
n	an	no	الجاموس الأمريكي	inclusive
n	ps	yes	البرابرة	conservative
n	om	no	الشرج الجماع	inclusive
n	an	no	الفراسة	inclusive
n	cds	no	عامل	inclusive
n	ps	yes	المنغول	inclusive
n	cds	no	قاطع طريق	conservative
n	ddp	yes	rumormonger	conservative
n	cds	no	pandar	inclusive
n	qas	no	بيوت	inclusive
n	asf	no	تقنية	inclusive
n	pr	no	مو بقرة	inclusive
n	pr	no	الخبث	conservative
n	pa	yes	جنازة المخرج	inclusive
n	ps	yes	النساء السود	inclusive
n	cds	no	والزيف	inclusive
n	cds	no	الجبان	conservative
n	svp	no	عنجهية	conservative
n	an	no	ابن آوى الذهبي	inclusive
n	cds	no	قرش المروعة	inclusive
n	cds	no	مهارة	inclusive
n	ps	yes	الزنوج	inclusive
n	om	no	اشتهاء المماثل	inclusive
n	ps	yes	هجين صنع الإنسان	inclusive
n	dmc	yes	مبذر	inclusive
n	cds	no	متأنق	inclusive
n	or	no	البطاطة	inclusive
n	cds	no	المصورون الصحفيون	inclusive
n	cds	no	النذل	inclusive
n	ddf	yes	تعطيل	inclusive
n	an	no	خسيس	conservative
n	svp	no	تعصب	conservative
n	an	no	أنعام	inclusive
n	asm	no	قطعة من الحمار	conservative
n	om	no	مجافي الفم	inclusive
n	re	no	قرصنه	inclusive
n	ps	yes	متشرد	inclusive
n	cds	no	فوضى	conservative
n	cds	no	الأنيقون	inclusive
n	ddp	yes	مشعوذ	conservative
n	ddp	yes	موظر	conservative
n	cds	no	beguine	inclusive
n	asm	no	shtup	conservative
n	cds	no	ريفي	conservative
n	cds	no	خطأ مربك بكرة	inclusive
n	cds	no	الشرطي	inclusive
n	cds	no	مرب	inclusive
n	asf	no	مغفل	conservative
n	cds	no	جناية	inclusive
n	an	no	إوز أسود	inclusive
n	an	no	الحمار	inclusive
n	an	no	البيسون الأمريكي	inclusive
n	pa	yes	الأستاذية	inclusive
n	cds	no	وغد	conservative
n	qas	no	برجوازيه	inclusive
n	or	no	brassica oleracea	inclusive
n	dmc	yes	اللص المتسلل	conservative
n	an	no	الثور البري	inclusive
n	cds	no	أتباع	conservative
n	ddp	yes	البربرية	conservative
n	ddp	yes	الحماقة	conservative
n	pa	yes	الأستاذ	inclusive
n	ps	yes	المملكة المغولية	inclusive
n	re	no	عنف	inclusive
n	or	no	شخص أحمق	conservative
n	re	no	سرقة الماشية	inclusive
n	dmc	yes	فجور	inclusive
n	cds	no	التعالي	conservative
n	cds	no	البطانة مستشاريين غير رسميين	inclusive
n	ps	yes	الشخص الأسود	inclusive
n	qas	no	أسرف في الشراب	inclusive
n	cds	no	مروج	inclusive
n	asm	no	بسلة	inclusive
n	ddp	yes	عدم معرفة	conservative
n	ps	yes	jews	inclusive
n	cds	no	conventicle	inclusive
n	re	no	جريمة اتهام فقط	inclusive
n	an	no	epifauna منخفض،	inclusive
a	dmc	yes	القذرة	inclusive
n	qas	no	متجر	inclusive
n	cds	no	أقرباء	inclusive
n	qas	no	التكلف	inclusive
n	cds	no	المرابين	inclusive
n	pa	yes	الرعاة	inclusive
n	re	no	سرقه فكريه	inclusive
n	re	no	خاطف	inclusive
n	pr	no	الجرذان	inclusive
n	pa	yes	باب الحرس	inclusive
n	ddp	yes	دلخ	conservative
n	ps	yes	يهود	inclusive
n	re	no	عمل إرهابي	inclusive
n	re	no	التي تخرق القانون	inclusive
n	qas	no	مزارع	inclusive
n	cds	no	مربي النبات	inclusive
n	an	no	إبن آوى	inclusive
n	cds	no	غرفة غسل	inclusive
n	svp	no	كبرياء	inclusive
n	cds	no	ضابط التصحيح	inclusive
n	an	no	rentboy	conservative
n	an	no	الببغاوات	inclusive
n	svp	no	عناد	conservative
n	cds	no	غبية	inclusive
n	ps	yes	interfertility	inclusive
n	cds	no	bellyacher	conservative
n	re	no	إرهابي	conservative
n	an	no	كابرا	inclusive
n	cds	no	فاشي	conservative
n	asm	no	الغباوة	conservative
n	svp	no	كسل	inclusive
n	qas	no	قطب الشحن	inclusive
n	ddf	yes	نصف باينت	conservative
n	pr	no	أبقار	inclusive
n	an	no	شخص تافه	inclusive
n	an	no	عقرب البحر	inclusive
n	ddp	yes	كلام فارغ	inclusive
n	om	no	المثاليين الجنس	inclusive
n	asm	no	غبيين	conservative
n	dmc	yes	نتن	conservative
n	svp	no	خيلاء	conservative
n	an	no	كلب	inclusive
n	re	no	سوء المعاملة	inclusive
n	qas	no	المتردد	conservative
n	cds	no	فاشستية	conservative
n	cds	no	سجل هاميلتون	conservative
n	an	no	تيس	inclusive
n	re	no	غنيمة	inclusive
n	cds	no	مروج دعايات	inclusive
n	ps	yes	صينية	inclusive
n	ps	yes	الشديد السمرة	inclusive
n	re	no	العمليات الارهابية	conservative
n	cds	no	لكسر الإضراب	inclusive
n	an	no	عثة الملابس	inclusive
n	cds	no	متآمر	inclusive
n	ps	yes	البدو	inclusive
n	ddp	yes	الطب الدجال	conservative
n	ddp	yes	دابة	inclusive
n	dmc	yes	حثالة كيس	inclusive
n	pr	no	الدعارة	conservative
n	asf	no	الأبله	conservative
n	dmc	yes	غليظ	conservative
n	cds	no	فرط النشاط الجنسي	conservative
a	asm	no	سمر	inclusive
n	an	no	الصرصار	inclusive
a	svp	no	متكبر	conservative
n	an	no	تستخدام	inclusive
n	an	no	الكيولكس النابصة	inclusive
n	svp	no	سأم	inclusive
n	qas	no	الطبقة المتوسطة	inclusive
a	dmc	yes	قذر	inclusive
n	an	no	canis aureus	inclusive
n	ps	yes	نازي	inclusive
n	asm	no	avifauna	inclusive
n	pa	yes	الأكاديميين	inclusive
n	or	no	fastidiousness	inclusive
n	qas	no	قفص	inclusive
n	cds	no	codswallop	conservative
n	qas	no	طبقة متوسطة	inclusive
n	svp	no	الشهوه	inclusive
n	cds	no	أهل	inclusive
n	qas	no	الطاقم	inclusive
n	ps	yes	الفاندال	inclusive
n	asm	no	معتوه	inclusive
n	asm	no	طَير	inclusive
n	ps	yes	أبله	conservative
n	pa	yes	مستشار في القانون العام	inclusive
n	cds	no	ستيلير	inclusive
n	cds	no	المتردد	conservative
n	ps	yes	البدويين	inclusive
n	qas	no	الأعمال المنزلية	inclusive
n	ps	yes	وندل	inclusive
n	pa	yes	عضو هيئة التدريس	inclusive
n	pa	yes	المستشار القانوني	inclusive
n	an	no	بومة صغيرة	inclusive
n	qas	no	أبناء الأبرشية	inclusive
n	asm	no	ديك صغير	inclusive
n	ddp	yes	twaddler	conservative
n	an	no	علم الفراسة	inclusive
n	ps	yes	روماني	inclusive
n	ddp	yes	البرابرة	conservative
n	ddp	yes	ابن زنا	conservative
n	cds	no	الفوضى	inclusive
n	pa	yes	وكيل	inclusive
n	cds	no	المتعصب	conservative
n	om	no	المثليين	inclusive
n	re	no	سرقة الملكية	inclusive
n	pa	yes	برابرة	conservative
n	an	no	فراسة	inclusive
n	cds	no	ناسخ	conservative
n	cds	no	زور	inclusive
n	cds	no	بيت دعارة	inclusive
n	qas	no	المجتمع البرجوازي	inclusive
n	cds	no	بوو بوو	inclusive
n	cds	no	قبائل	inclusive
n	qas	no	التابعين	inclusive
v	cds	no	مات	inclusive
n	cds	no	سرقة الماشية	inclusive
n	cds	no	رجل شرطة	conservative
n	cds	no	بوليس	inclusive
n	or	no	الكرنب رابا	inclusive
n	re	no	القتل المباحث	inclusive
n	ps	yes	بطاقة حمراء	inclusive
n	dmc	yes	المتشرد	inclusive
n	an	no	غبي	conservative
n	or	no	شمر	inclusive
n	an	no	vipera berus	inclusive
n	cds	no	مافيا	conservative
n	or	no	الاسكواش الكرمة	inclusive
n	ps	yes	همجي	conservative
v	qas	no	تجمل	inclusive
n	pa	yes	مراقب حسابات	inclusive
n	cds	no	صرف صحي	inclusive
n	asm	no	مارك	conservative
n	dmc	yes	وvillainess	conservative
n	dmc	yes	تفوح منه رائحة عفنة	conservative
n	cds	no	حظر	conservative
n	re	no	إغتصاب	conservative
n	dmc	yes	باعث أخلاقي	inclusive
n	asm	no	أغبياء	conservative
n	asm	no	الانتصاب القضيب	inclusive
n	cds	no	الخردة	inclusive
a	dmc	yes	بَهْرَج	conservative
n	cds	no	مافيا صقلية	inclusive
