pos	category	stereotype	lemma	level
n	ddp	yes	muttonhead	conservative
n	ps	yes	vallen guy	conservative
n	ps	yes	raudauwer	conservative
n	cds	no	oppervlakkigheid	inclusive
n	ddp	yes	gekheid	conservative
a	svp	no	inhalig	inclusive
n	qas	no	complice	inclusive
n	asm	no	piemel	inclusive
a	dmc	yes	onrein	inclusive
n	pa	yes	hotelbediende	inclusive
n	ps	yes	droplul	conservative
n	svp	no	lustfulness	inclusive
n	qas	no	landloper	conservative
n	asf	no	vagina	conservative
n	dmc	yes	onverdraaglijke	conservative
n	cds	no	volksleider	conservative
n	cds	no	kleine	inclusive
n	ps	yes	kretijn	conservative
n	cds	no	familielijn	inclusive
n	cds	no	advocatuur	inclusive
n	an	no	zwijn	inclusive
n	qas	no	rapalje	conservative
n	or	no	stommeling	conservative
n	ddf	yes	arbeidsongeschiktheid	inclusive
n	re	no	terreurbeweging	inclusive
n	an	no	varkensrassen	inclusive
a	svp	no	verbitterd	conservative
n	ps	yes	pummel	conservative
n	cds	no	hofnar	inclusive
n	qas	no	huisvuil	inclusive
n	ps	yes	oliebol	conservative
n	pa	yes	kracht	inclusive
v	cds	no	opschrokken	inclusive
n	re	no	donderstraal	inclusive
n	cds	no	pedagog	inclusive
n	cds	no	zeikerd	conservative
n	ps	yes	vandalen	inclusive
n	cds	no	lesgever	inclusive
n	re	no	kidnapping	inclusive
n	qas	no	huishouden	inclusive
n	or	no	stommerd	conservative
n	an	no	teek	inclusive
n	svp	no	krentenkakker	conservative
n	dmc	yes	hobo's	conservative
n	asm	no	sukkel	conservative
n	svp	no	onverschilligheid	inclusive
n	ddp	yes	ongeletterd	inclusive
v	asm	no	spotten	inclusive
n	an	no	nanus	conservative
n	svp	no	fysieke aantrekkingskracht	inclusive
n	re	no	smaad	inclusive
n	asm	no	nar	conservative
v	asm	no	kezen	conservative
n	svp	no	pridefulness	inclusive
n	cds	no	kwakzalver	conservative
a	an	no	gierig	conservative
n	cds	no	gekheid	inclusive
n	dmc	yes	dondersteen	inclusive
n	ps	yes	half-kaste	conservative
n	an	no	legkip	inclusive
n	an	no	geitenras	inclusive
n	an	no	pillager	inclusive
n	dmc	yes	chawbacon	conservative
a	om	no	onregelmatig	inclusive
n	svp	no	gourmandizer	conservative
n	re	no	doding	inclusive
n	an	no	piet	inclusive
a	dmc	yes	detestabel	conservative
n	cds	no	schijtebroek	conservative
n	pa	yes	diplomatieke titulatuur	inclusive
n	ps	yes	zoeloe	inclusive
a	qas	no	middeleeuws	inclusive
n	asm	no	kloot	inclusive
n	asm	no	debiel	conservative
n	svp	no	luilak	conservative
n	rci	yes	rouwdouwer	conservative
n	cds	no	bangerik	conservative
n	ddp	yes	charlatan	conservative
n	cds	no	hyperseksualiteit	conservative
n	cds	no	doos	inclusive
n	asm	no	wanker	conservative
n	cds	no	hubris	conservative
n	cds	no	plant fokker	inclusive
n	om	no	gluteaal gebied	inclusive
v	qas	no	klunzen	conservative
n	qas	no	teste	inclusive
n	svp	no	zinloosheid	conservative
n	an	no	kippen	inclusive
n	re	no	lasteraar	conservative
n	an	no	zwakkeling	conservative
n	cds	no	steekneus	conservative
n	asm	no	leeghoofd	inclusive
n	cds	no	kloris	inclusive
n	cds	no	ingroup	inclusive
n	dmc	yes	zede	inclusive
n	asf	no	simpele	conservative
n	dmc	yes	mystificatie	conservative
n	an	no	ezel	conservative
n	dmc	yes	misleidende	conservative
n	ps	yes	achterlijke	conservative
n	svp	no	jaloersheid	inclusive
n	cds	no	reactionair	conservative
n	cds	no	doetje	conservative
a	is	yes	nooddruftig	inclusive
n	cds	no	warboel	conservative
n	cds	no	onverdraaglijke	conservative
n	cds	no	idioot	inclusive
n	dmc	yes	stank	conservative
n	re	no	inbreker	inclusive
n	ddp	yes	uil	conservative
a	ddf	yes	jammer	conservative
n	qas	no	vrijheer	inclusive
n	cds	no	pedant	conservative
n	an	no	bolletjesslikker	inclusive
n	ddp	yes	kankerlijer	conservative
n	pa	yes	onderzoeksassistent	inclusive
a	ddp	yes	ondoordacht	conservative
n	cds	no	hoeveelheid	inclusive
n	cds	no	hoi polloi	inclusive
n	cds	no	glimmerik	inclusive
n	pr	no	hetaere	inclusive
n	cds	no	smeris	conservative
n	pr	no	courtisanes	inclusive
v	cds	no	vergaan	inclusive
n	om	no	krent	inclusive
n	cds	no	menigte	inclusive
n	re	no	oplichter	inclusive
n	cds	no	chef	inclusive
n	qas	no	kastensysteem	inclusive
n	cds	no	crimineel	inclusive
n	an	no	mug	conservative
n	pr	no	brutaaltje	conservative
n	an	no	geiten	inclusive
n	ps	yes	oetlul	conservative
n	an	no	diertje	inclusive
n	asm	no	gehaktbal	conservative
n	ddp	yes	dierlijk systeem	inclusive
n	cds	no	mafia	inclusive
n	dmc	yes	landloper	inclusive
n	ddp	yes	nieuwsjager	conservative
a	cds	no	verachtelijk	conservative
n	dmc	yes	kwaaddoener	conservative
n	cds	no	kloothommel	conservative
n	an	no	vulgariteit	conservative
n	svp	no	zelfgenoegzaamheid	conservative
n	cds	no	chawbacon	conservative
v	asm	no	soppen	conservative
n	cds	no	blackball	inclusive
n	cds	no	onbescheidenheid	conservative
n	qas	no	roffelaar	conservative
n	om	no	hol	inclusive
n	an	no	parasiet	conservative
n	is	yes	armlastige	inclusive
a	ddf	yes	eenoogig	inclusive
n	cds	no	schuldig	conservative
n	pa	yes	auditdienst rijk	inclusive
n	rci	yes	pummel	conservative
n	asm	no	brede-bonen	inclusive
n	svp	no	tanha	inclusive
n	an	no	gans	inclusive
n	svp	no	duitendief	conservative
n	ddp	yes	roerverklikker	conservative
n	re	no	moordenaar	inclusive
n	cds	no	picaro	conservative
n	re	no	racketeer	inclusive
n	cds	no	lorejas	conservative
n	ps	yes	landloper	inclusive
n	cds	no	agente	inclusive
n	svp	no	lijntrekker	conservative
n	dmc	yes	viezerik	conservative
n	cds	no	afgodendienaren	inclusive
n	or	no	sukkel	conservative
n	asf	no	pussy	conservative
n	dmc	yes	luilak	conservative
n	cds	no	koppelaarster	inclusive
v	cds	no	opvreten	inclusive
n	om	no	lichaamshouding	inclusive
n	cds	no	runderdief	inclusive
a	ps	yes	israëlitisch	inclusive
n	cds	no	probleem	conservative
n	dmc	yes	mozarella-kaas	inclusive
n	pa	yes	loopjongen	inclusive
n	or	no	punctiliousness	inclusive
n	asm	no	minkukel	inclusive
n	re	no	verkrachten	conservative
n	svp	no	slackers	conservative
n	dmc	yes	gangster	inclusive
n	re	no	lorejas	inclusive
n	cds	no	hooghartigheid	conservative
n	cds	no	stommeling	conservative
n	re	no	overlastdonatie	inclusive
n	dmc	yes	sad sack	conservative
n	ddp	yes	kletskoek	conservative
n	ddf	yes	onbekwaamheid	inclusive
n	cds	no	crooning	inclusive
n	an	no	siphonaptera	inclusive
v	re	no	ontwenden	inclusive
n	ddp	yes	krankzinnige	inclusive
n	svp	no	niggardness	conservative
n	ddp	yes	onzinnige	conservative
n	cds	no	chiseler	conservative
n	dmc	yes	stuntelaar	conservative
n	dmc	yes	namaak	inclusive
n	or	no	steenezel	conservative
n	an	no	bitch	conservative
n	cds	no	plundering	inclusive
n	cds	no	wisselkind	inclusive
n	asm	no	schaapskop	inclusive
n	pr	no	nachtvlinder	inclusive
n	dmc	yes	smoelentrekker	conservative
n	pa	yes	omroeper	inclusive
n	re	no	terreuraanslag	inclusive
n	cds	no	plebs	conservative
n	dmc	yes	moralistische	inclusive
n	re	no	mafiabaas	inclusive
n	om	no	sodemiet	inclusive
n	ddp	yes	leeghoofd	conservative
n	cds	no	sensatieverhaal	inclusive
n	cds	no	nouveau riche	inclusive
n	qas	no	kladschilder	conservative
n	cds	no	sufkont	conservative
n	om	no	foeniculum vulgare	inclusive
a	ps	yes	joodse	inclusive
n	re	no	vergrijp	inclusive
a	dmc	yes	voos	conservative
n	an	no	minkukel	conservative
n	cds	no	pooier	conservative
n	dmc	yes	vlegel	conservative
n	ps	yes	latino	inclusive
n	ddp	yes	shit	inclusive
n	an	no	kikvors	inclusive
n	cds	no	ostentatiousness	conservative
n	om	no	sodemieter	inclusive
n	an	no	galgeaas	conservative
n	cds	no	jojo	conservative
n	ddp	yes	pokkenvent	conservative
n	asm	no	sul	conservative
n	asm	no	kalfskop	conservative
v	cds	no	omkomen	inclusive
n	an	no	slip van de tong	inclusive
n	an	no	ei	conservative
a	is	yes	gierig	conservative
n	cds	no	churl	conservative
n	an	no	muttonhead	conservative
n	cds	no	minkukel	inclusive
n	or	no	glaasje	inclusive
n	an	no	bangeschijter	conservative
n	cds	no	chaos	inclusive
n	cds	no	nar	conservative
n	ddp	yes	meeuw	conservative
n	asm	no	dwaas	conservative
n	svp	no	luiheid	conservative
n	re	no	folteraar	inclusive
n	dmc	yes	liegen	inclusive
n	ddp	yes	nitwit	conservative
n	re	no	vogelvrij	inclusive
n	cds	no	familie	inclusive
n	ddp	yes	kakadoris	conservative
n	cds	no	jeugddelinquent	conservative
n	ddp	yes	palurk	conservative
n	cds	no	fanaat	conservative
n	or	no	venkel	inclusive
n	an	no	bedwants	inclusive
n	re	no	verkrachtingen	conservative
n	cds	no	gek	conservative
n	ddp	yes	homoseksualiteit	conservative
n	cds	no	rammelkast	inclusive
n	an	no	snoet	inclusive
v	an	no	woeden	conservative
n	ddp	yes	dommerik	inclusive
n	pa	yes	academisme	inclusive
n	or	no	zakkenwasser	conservative
n	cds	no	demagoog	conservative
n	an	no	kakkerlakken	inclusive
n	cds	no	tricker	conservative
n	asf	no	doofus	conservative
n	cds	no	verbastering	inclusive
n	or	no	kwezel	conservative
n	svp	no	zelfvoldaanheid	conservative
n	an	no	zondigheid	conservative
n	dmc	yes	dallier	conservative
n	an	no	gestreepte bosuil	inclusive
n	dmc	yes	moraliserende	inclusive
n	an	no	homp	conservative
n	dmc	yes	galgebrok	conservative
n	cds	no	latrine	inclusive
n	an	no	dakloze	conservative
n	cds	no	klabak	conservative
n	cds	no	geslepenheid	inclusive
n	cds	no	volk	conservative
n	qas	no	prul	conservative
n	om	no	knolvenkel	inclusive
n	or	no	knolvenkel	inclusive
n	re	no	abductie	inclusive
a	svp	no	avaricieus	inclusive
n	ps	yes	jojo	conservative
n	om	no	achtereinde	inclusive
n	ddp	yes	zooerasty	conservative
n	rci	yes	barbaars	conservative
n	om	no	sentimenteel gedoe	conservative
n	ps	yes	inkiness	inclusive
n	an	no	carcharias rondeletti	inclusive
n	an	no	eurypterida	inclusive
n	or	no	eendenkuiken	conservative
n	om	no	kont	inclusive
n	pr	no	nachtvlinders	inclusive
n	cds	no	herentoilet	inclusive
n	qas	no	dommigheid	inclusive
n	asm	no	wisselbalg	inclusive
n	cds	no	kinfolk	inclusive
n	dmc	yes	amateur	conservative
n	asf	no	stuk	conservative
n	asf	no	minkukel	conservative
n	cds	no	geteisem	conservative
n	svp	no	razernij	conservative
n	dmc	yes	beunhaas	conservative
n	an	no	publieke vrouw	conservative
n	cds	no	inbeelding	conservative
n	cds	no	koddebeier	conservative
n	pr	no	huisrund	inclusive
n	ddp	yes	nitwit	inclusive
n	qas	no	blunderaar	conservative
v	an	no	stormen	conservative
v	asm	no	palen	conservative
n	an	no	bizon	inclusive
n	ddp	yes	blunderaar	conservative
n	cds	no	diefstal	inclusive
n	an	no	krokodil	inclusive
n	ddp	yes	mafkees	conservative
n	cds	no	straathond	inclusive
n	cds	no	ballingschap	inclusive
n	dmc	yes	boerenkaffer	conservative
n	cds	no	begard	inclusive
n	an	no	imbeciliteit	conservative
n	svp	no	verveling	inclusive
n	cds	no	stouterd	inclusive
n	re	no	terrorisme	conservative
n	svp	no	tegenzin	inclusive
n	om	no	homo-erotiek	inclusive
a	ddp	yes	onverstandige	conservative
n	qas	no	barok	inclusive
n	svp	no	futiliteit	conservative
n	cds	no	blauwkous	inclusive
n	cds	no	grappenmaker	inclusive
n	is	yes	kommer	inclusive
n	asm	no	oen	conservative
n	cds	no	leugenaar	conservative
n	cds	no	eitje	conservative
n	cds	no	wheeler-dealer	conservative
n	an	no	escargot	inclusive
n	re	no	autodief	inclusive
n	om	no	keister	inclusive
v	re	no	tormenteren	inclusive
n	an	no	galgebrok	conservative
n	svp	no	krent	inclusive
n	or	no	tater	inclusive
n	cds	no	dondersteen	inclusive
n	re	no	moorden	inclusive
n	cds	no	hovaardigheid	conservative
n	pa	yes	raadsman	inclusive
n	an	no	huisjesslak	inclusive
n	asm	no	stommerd	conservative
n	ddp	yes	stomkop	inclusive
n	cds	no	brombeer	conservative
n	cds	no	zwarthemden	conservative
n	asf	no	waanzinnige	conservative
n	cds	no	bordelen	inclusive
a	cds	no	lafhartig	conservative
n	cds	no	loonslaaf	inclusive
n	pa	yes	controller	inclusive
n	cds	no	zemel	conservative
n	asf	no	uilebal	conservative
n	pa	yes	plebejer	conservative
a	is	yes	mismoedig	inclusive
v	re	no	oplichten	inclusive
n	ddp	yes	bullshit	inclusive
n	qas	no	boo-boo	inclusive
n	an	no	fuckhoofd	conservative
n	asm	no	engels bean	inclusive
n	an	no	kaaimannen	inclusive
n	qas	no	onrustzaaier	conservative
n	asm	no	hals	inclusive
n	cds	no	barbaarse	conservative
n	or	no	poove	conservative
n	om	no	homoactivist	inclusive
n	an	no	vrijbuiter	inclusive
n	cds	no	stommelen	inclusive
n	qas	no	conformist	conservative
n	cds	no	viezigheid	inclusive
n	an	no	schijter	conservative
n	re	no	ombrengen	inclusive
n	or	no	pompoen	inclusive
n	cds	no	rioolnet	inclusive
n	re	no	roof	inclusive
n	cds	no	peonage	inclusive
n	or	no	solanum tuberosum	inclusive
n	dmc	yes	stouterd	inclusive
n	ddp	yes	hersenbeschadiging	inclusive
n	ddp	yes	debilitas	inclusive
n	cds	no	loge	inclusive
v	cds	no	moraliseren	conservative
n	cds	no	soepzootje	conservative
n	asm	no	vogels	inclusive
n	an	no	schelpdier	inclusive
n	pa	yes	advocaat	inclusive
n	cds	no	hiërarch	inclusive
a	ddp	yes	imbeciel	conservative
n	cds	no	prullenboel	conservative
a	is	yes	sip	inclusive
n	an	no	rioolrat	conservative
n	svp	no	luiaard	conservative
n	re	no	calunnia	inclusive
n	cds	no	kelerelijder	conservative
n	cds	no	aanschaf	conservative
n	or	no	sodemiet	conservative
n	or	no	pruim	conservative
n	an	no	diddley	conservative
n	cds	no	newspaperwoman	inclusive
a	dmc	yes	onzedelijk	conservative
n	re	no	mortificatie	inclusive
n	cds	no	gangsterdom	inclusive
n	cds	no	zemelap	conservative
n	svp	no	nijd	inclusive
a	om	no	verschillende	inclusive
n	an	no	berkenspanner	inclusive
n	ddp	yes	serpent	conservative
n	cds	no	postgrunge	inclusive
n	cds	no	hyperseksueel	conservative
n	an	no	prul	conservative
n	qas	no	gezwollen taal	inclusive
n	ddp	yes	dierenwereld	inclusive
n	an	no	ezel	inclusive
n	cds	no	rumourmonger	conservative
n	an	no	koetjeboe	inclusive
n	cds	no	amour propre	conservative
n	qas	no	kastestelsel	inclusive
n	cds	no	brandhout	conservative
n	is	yes	gierigheid	conservative
n	cds	no	krabbel	inclusive
n	or	no	kuiken	conservative
n	an	no	pier	inclusive
n	ddp	yes	imbeciliteit	conservative
n	asf	no	doos	conservative
n	dmc	yes	vals	conservative
n	qas	no	zaadballen	inclusive
n	an	no	salientian	inclusive
n	asm	no	sulligheid	conservative
n	cds	no	lapzwans	conservative
n	cds	no	hoofdriool	inclusive
n	pr	no	tippelen	conservative
n	cds	no	puzzelaar	conservative
n	cds	no	sloddervos	conservative
n	cds	no	dommerik	conservative
n	svp	no	trots	conservative
n	ps	yes	dombo	conservative
n	or	no	homofiele	conservative
n	cds	no	eigendunk	conservative
n	is	yes	lage inkomens	inclusive
n	cds	no	inbreekster	inclusive
n	or	no	drol	conservative
n	an	no	zakkenvuller	conservative
n	cds	no	tinnef	conservative
n	cds	no	docent	inclusive
n	re	no	zeeroverij	inclusive
n	cds	no	rapalje	conservative
n	re	no	bedrieger	inclusive
n	pr	no	minnares	conservative
a	ddf	yes	lam	inclusive
n	an	no	codswallop	conservative
v	cds	no	expireren	inclusive
n	pa	yes	jurist	inclusive
n	asf	no	pop	conservative
n	om	no	transvestiet	inclusive
n	cds	no	bloemzak	conservative
n	an	no	toorn	inclusive
n	rci	yes	barbaarse	conservative
a	ddf	yes	verlamd	inclusive
n	cds	no	uil	conservative
n	cds	no	domoor	inclusive
n	an	no	dwerg-	conservative
n	dmc	yes	barbaren	conservative
n	ps	yes	debiel	conservative
n	asm	no	f bomb	conservative
n	dmc	yes	boosdoener	conservative
n	ddp	yes	eikel	inclusive
n	cds	no	pokkenvent	conservative
n	svp	no	arrogantie	inclusive
n	an	no	duitendief	conservative
n	ddp	yes	kaffer	conservative
n	dmc	yes	lijntrekker	conservative
n	ps	yes	negerin	inclusive
n	an	no	carcharias vorax	inclusive
n	cds	no	flapuit	conservative
n	dmc	yes	landlopen	inclusive
n	cds	no	joker	inclusive
n	is	yes	cheapskate	conservative
n	cds	no	fielt	conservative
n	cds	no	agente	conservative
n	ddp	yes	blunderer	conservative
a	dmc	yes	verdorven	conservative
n	cds	no	vuil	inclusive
n	ddp	yes	dierenrijk	inclusive
n	cds	no	jeugdbende	conservative
n	cds	no	relikwieën	inclusive
n	qas	no	cocktail	inclusive
n	ddp	yes	moroon	conservative
n	asm	no	kuiken	inclusive
n	ddp	yes	babbelkous	conservative
n	ddp	yes	loeder	conservative
n	ps	yes	barbaars	conservative
n	ddp	yes	dom	conservative
n	cds	no	drol	inclusive
a	ps	yes	chinese	inclusive
n	pr	no	socialites	inclusive
a	cds	no	corrupt	conservative
n	cds	no	slip of the tongue	inclusive
n	svp	no	hekel	inclusive
n	an	no	sentimenteel gedoe	conservative
n	om	no	derrière	inclusive
n	asm	no	jan-van-gent	conservative
n	svp	no	eigendunk	inclusive
n	re	no	vanger	inclusive
n	qas	no	openbaarmaking	inclusive
n	an	no	onbekwaam	conservative
n	svp	no	zinnelijkheid	inclusive
v	cds	no	konkelen	inclusive
n	an	no	mollusken	inclusive
a	cds	no	hautain	conservative
n	ddp	yes	fluim	conservative
n	ddp	yes	stumper	conservative
n	qas	no	boerenpummmel	conservative
n	ps	yes	bulgaars	inclusive
n	an	no	onbenul	conservative
n	asm	no	idioot	inclusive
n	cds	no	hondenlul	conservative
a	cds	no	snood	conservative
n	cds	no	beroving	inclusive
n	cds	no	leegloper	conservative
n	re	no	moordenaars	inclusive
n	an	no	muildier	inclusive
n	cds	no	vagebond	conservative
a	svp	no	geërgerd	conservative
n	asm	no	vis	inclusive
n	an	no	huishond	inclusive
v	qas	no	versjteren	conservative
n	pr	no	hetaira	inclusive
n	ddp	yes	lulhannes	conservative
n	svp	no	schraapzuchtigheid	inclusive
n	qas	no	ballast	inclusive
n	ps	yes	negroide	inclusive
n	pa	yes	controleur	inclusive
n	ps	yes	idioot	conservative
n	qas	no	buma	inclusive
n	re	no	stouterd	inclusive
n	an	no	vlooien	inclusive
n	ddp	yes	oetlul	inclusive
n	pr	no	prostituee	inclusive
n	ps	yes	kruisingen	inclusive
n	om	no	homoseksueel	conservative
a	svp	no	driftig	conservative
n	ddp	yes	onverlaat	conservative
n	an	no	nitwit	conservative
n	cds	no	lekenzuster	inclusive
n	dmc	yes	scum bag	inclusive
n	an	no	tater	inclusive
n	cds	no	brol	inclusive
n	re	no	geplagieerd	inclusive
n	asm	no	kalf	inclusive
n	cds	no	veedief	inclusive
n	ps	yes	nitwit	conservative
n	cds	no	bumbler	conservative
n	or	no	inhoudsmaat	inclusive
n	an	no	uil	inclusive
n	dmc	yes	lummel	conservative
n	cds	no	backtalk	inclusive
n	ddp	yes	vallen guy	conservative
n	dmc	yes	ongelukkige	inclusive
n	cds	no	broddelaar	conservative
n	ps	yes	zulu's	inclusive
n	an	no	straatprostituee	conservative
n	svp	no	hebzuchtigheid	inclusive
n	qas	no	landman	inclusive
n	or	no	eendvogel	conservative
n	asm	no	toeter	conservative
v	asm	no	rammen	conservative
n	svp	no	overbodigheid	conservative
n	cds	no	kladschrift	inclusive
n	cds	no	poepdoos	inclusive
a	svp	no	hebzuchtig	conservative
n	cds	no	opschepperij	conservative
n	qas	no	blunder	inclusive
n	or	no	acribie	inclusive
v	cds	no	verafgoden	inclusive
n	cds	no	viespeuk	conservative
n	svp	no	hoogmoed	inclusive
n	cds	no	misgreep	inclusive
n	cds	no	dweperij	conservative
n	ddf	yes	blinde persoon	inclusive
n	cds	no	ellendeling	conservative
n	ddp	yes	schade aan de hersenen	inclusive
n	ddp	yes	idiotisme	inclusive
n	cds	no	barbaar	conservative
n	cds	no	sul	conservative
n	or	no	minkukel	conservative
n	asf	no	kanjer	conservative
n	asf	no	ei	conservative
n	cds	no	makelarij	inclusive
n	re	no	gewelddadige	inclusive
n	ps	yes	greuthingi	inclusive
n	pr	no	laboratoriumrat	inclusive
n	svp	no	invidia	inclusive
n	cds	no	vroomheid	inclusive
a	cds	no	listig	conservative
n	cds	no	dwaas	inclusive
n	dmc	yes	schurk	inclusive
n	cds	no	kruimeldief	conservative
n	ddp	yes	verteller	conservative
n	cds	no	lomperik	conservative
n	qas	no	een	inclusive
n	cds	no	volk	inclusive
n	om	no	anale sex	inclusive
n	pr	no	seksverzorgende	inclusive
a	svp	no	krenterig	conservative
a	re	no	onstuimig	conservative
n	cds	no	modderen	inclusive
n	asm	no	geesteszieke	inclusive
a	is	yes	krenterig	conservative
a	svp	no	avaricieus	conservative
n	cds	no	blunder	inclusive
n	asm	no	onbenul	inclusive
n	ddp	yes	imbeciel	conservative
n	cds	no	samenzweringstheorie	inclusive
n	qas	no	partner in crime	inclusive
n	cds	no	privaat	inclusive
n	ddp	yes	achterlijke	conservative
n	pr	no	slet	conservative
n	svp	no	roofzucht	conservative
n	an	no	kuiken	conservative
n	cds	no	oliebol	inclusive
n	cds	no	toiletvoorziening	inclusive
n	ddp	yes	domoor	conservative
n	asm	no	zwengel	conservative
n	om	no	sodomeur	inclusive
n	cds	no	schijtlijster	conservative
n	cds	no	arrivé	inclusive
a	svp	no	boos	inclusive
n	om	no	bil	inclusive
n	cds	no	nieuwsjager	conservative
n	svp	no	toorn	inclusive
n	an	no	kinderkaartspel	conservative
n	pa	yes	woudezel	conservative
n	svp	no	opschepperij	conservative
n	cds	no	fluim	conservative
n	or	no	onbenul	conservative
n	asf	no	stoot	conservative
n	cds	no	bendegeweld	inclusive
n	re	no	buit	inclusive
n	cds	no	onderhandelaar	inclusive
n	cds	no	kretijn	inclusive
n	svp	no	weerzin	inclusive
n	om	no	crossdresser	inclusive
n	cds	no	donderstraal	inclusive
n	an	no	shote	inclusive
n	cds	no	schoolmeester	inclusive
n	ddp	yes	kloris	inclusive
n	cds	no	lijpo	conservative
n	ddp	yes	koe	inclusive
n	an	no	betise	conservative
n	an	no	buffel	inclusive
n	an	no	geitebok	inclusive
n	cds	no	ndrangheta	inclusive
n	re	no	runderdief	inclusive
n	pr	no	karrenpaard	conservative
n	qas	no	baroqueness	inclusive
n	cds	no	zeurpiet	conservative
n	ddp	yes	vlerk	conservative
n	cds	no	clochard	conservative
n	an	no	dier	conservative
n	dmc	yes	lomperd	conservative
n	qas	no	stumper	conservative
n	an	no	negge	inclusive
n	an	no	kikvorsachtige	inclusive
n	ps	yes	vlerk	conservative
n	ps	yes	zwarten	inclusive
n	re	no	martelkelder	inclusive
n	ddp	yes	geneuzel	inclusive
v	re	no	stelen	inclusive
n	pr	no	hovelingen	inclusive
n	cds	no	hoerenjong	conservative
n	re	no	geklets	conservative
n	asm	no	tuinbonen	inclusive
n	asm	no	jacking off	conservative
n	asm	no	erwt	inclusive
n	re	no	snotjongen	inclusive
n	cds	no	begijnen	inclusive
n	dmc	yes	zwendelaar	conservative
n	ps	yes	moron	conservative
n	dmc	yes	slacker	conservative
n	cds	no	hybris	inclusive
v	cds	no	toegeeflijk	inclusive
n	ddp	yes	lamgat	conservative
n	ps	yes	darkie	conservative
n	om	no	paederasty	inclusive
n	an	no	zee schorpioen	inclusive
n	cds	no	narcist	inclusive
n	an	no	smeerpoets	conservative
n	an	no	microben	inclusive
n	cds	no	misdienst	inclusive
n	cds	no	rover	inclusive
n	om	no	kinderverkrachter	conservative
n	an	no	adder	inclusive
n	asm	no	aanhangsels	inclusive
n	an	no	piechem	conservative
n	asf	no	koe	conservative
n	an	no	kreng	conservative
n	an	no	tippelen	conservative
n	cds	no	frik	inclusive
n	qas	no	granger	inclusive
n	an	no	schijthuis	conservative
n	re	no	kidnapper	inclusive
v	re	no	roven	inclusive
n	ps	yes	beduin	inclusive
n	ps	yes	churl	conservative
n	cds	no	conformist	conservative
n	cds	no	melkmuil	conservative
n	cds	no	nymfomaan	inclusive
n	cds	no	kapsones	conservative
n	cds	no	leraar	inclusive
n	qas	no	akkerbouwer	inclusive
n	qas	no	tycoon	inclusive
n	an	no	insect	inclusive
n	cds	no	oplichter	inclusive
n	svp	no	zelfvoldaanheid	inclusive
n	asm	no	oelewapper	inclusive
a	dmc	yes	zondig	conservative
n	cds	no	kakkebroek	conservative
a	dmc	yes	rampzalig	conservative
n	ddp	yes	mogool	inclusive
a	cds	no	slim	inclusive
n	ps	yes	moghullen	inclusive
n	an	no	eendenkuiken	conservative
a	cds	no	fascistisch	inclusive
n	qas	no	boerin	inclusive
n	qas	no	mix	inclusive
n	cds	no	kaffer	conservative
a	svp	no	zelfingenomen	conservative
n	qas	no	landarbeiders	inclusive
n	asm	no	fallussymbolen	inclusive
n	cds	no	maconnerie	inclusive
n	qas	no	parasieten	inclusive
n	ddp	yes	beest	conservative
n	cds	no	politievrouw	inclusive
n	asm	no	fu	conservative
n	svp	no	krentenweger	conservative
n	dmc	yes	goorlap	inclusive
a	is	yes	triestig	inclusive
n	om	no	pedofiel	conservative
n	or	no	dumbass	conservative
v	qas	no	bijpleisteren	inclusive
n	asm	no	kwibus	conservative
n	rci	yes	plebejer	conservative
n	an	no	klep	inclusive
n	re	no	doden	inclusive
n	cds	no	wijsneus	conservative
a	svp	no	pretentieus	conservative
n	cds	no	lening sharking	inclusive
n	cds	no	toestromen	inclusive
n	ddp	yes	individu	conservative
a	ddp	yes	oenig	conservative
n	qas	no	oproerkraaier	conservative
n	or	no	kalfskop	conservative
n	or	no	hals	conservative
n	qas	no	aanstoker	conservative
n	an	no	uilen	inclusive
n	is	yes	nooddruft	inclusive
n	dmc	yes	verworpene	inclusive
v	cds	no	ratelen	inclusive
n	cds	no	aanwensel	inclusive
n	re	no	maffioso	inclusive
n	ddp	yes	kwatsch	inclusive
n	dmc	yes	liegbeest	inclusive
n	cds	no	teringlijder	conservative
n	cds	no	lafheid	conservative
n	qas	no	verwerpen	conservative
n	ddp	yes	dickhead	conservative
n	cds	no	gobs	inclusive
n	cds	no	gepeupel	conservative
n	an	no	anguilliformes	inclusive
n	dmc	yes	vagebond	conservative
n	an	no	git	conservative
n	cds	no	uilskuiken	conservative
n	asm	no	kwezel	conservative
n	an	no	plunderaar	inclusive
n	cds	no	domoor	conservative
n	asf	no	uil	conservative
n	pr	no	huur jongens	conservative
n	pa	yes	grobbejanus	conservative
n	cds	no	matcher	inclusive
n	re	no	moordenares	inclusive
n	an	no	klaploper	conservative
n	cds	no	onderwijzer	inclusive
n	an	no	zeeschorpioen	inclusive
n	dmc	yes	naäperij	inclusive
n	pa	yes	raadsvrouw	inclusive
n	cds	no	geld lenen	inclusive
n	asm	no	vogeltje	inclusive
n	cds	no	koek	inclusive
a	re	no	gewelddadig	conservative
n	an	no	domoor	conservative
n	cds	no	zondaar	inclusive
n	cds	no	sassing	inclusive
a	qas	no	middeleeuwse	inclusive
n	ps	yes	romanis	inclusive
n	ddp	yes	vlegel	conservative
n	cds	no	gehaktbal	conservative
n	re	no	outlaw	inclusive
n	qas	no	dilettant	conservative
n	ps	yes	gek	conservative
n	asm	no	achterlijke	conservative
